author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
"Elizabeth Wells, CNN and Alicia Lee, CNN",Banksy shares new artwork supporting Black Lives Matter and says it's on white people to fix systemic racism,"Anonymous artist Banksy has shown his support for the Black Lives Matter movement with a new artwork and a stark message: ""People of Colour are being failed by the system.""",https://www.cnn.com/style/article/banksy-black-lives-matter-style-trnd/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200607134049-01-banksy-black-lives-matter-artwork-trnd-super-tease.jpg,2020-06-08T01:37:28Z,"arts
Banksy, perhaps the best-known anonymous artist and social critic in the world, is showing his support for the Black Lives Matter movement with a new piece of art and a stark message: ""People o… [+1693 chars]",cnn,CNN
,NYT editorial editor resigns after running Sen. Tom Cotton's op-ed,"The editor of The New York Times' editorial page, James Bennet, has resigned, publisher A.G. Sulzberger announced. Bennet's resignation comes after the publication of a controversial op-ed from Republican Sen. Tom Cotton earlier in the week drew significant c…",https://www.cnn.com/videos/media/2020/06/07/new-york-times-editor-james-bennet-resigns-tom-cotton-op-ed-stelter-nr-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/200607162428-james-bennet-nyt-file-2017-super-tease.jpg,2020-06-08T01:14:21Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,cnn,CNN
,Sen. Mitt Romney participates in Floyd protest march,"Republican Sen. Mitt Romney marched with evangelicals in Washington on Sunday, telling a Washington Post reporter he was participating in the demonstration ""to make sure that people understand that black lives matter."" CNN's Pete Muntean has more.",https://www.cnn.com/videos/us/2020/06/08/mitt-romney-black-lives-matter-protest-washington-muntean-tsr-sot-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/200607200816-mitt-romney-black-lives-matter-march-super-tease.jpg,2020-06-08T01:03:58Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,cnn,CNN
"Paul LeBlanc, CNN",Washington Post: Bolton plans to publish book in June even if White House doesn't give approval,"Former Trump national security adviser John Bolton is planning to publish his book detailing his time in the West Wing later this month, even if the White House does not give publication approval, people familiar with his thinking told The Washington Post.",https://www.cnn.com/2020/06/07/politics/john-bolton-book-trump/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200218110008-01-john-bolton-duke-0217-super-tease.jpg,2020-06-08T00:53:07Z,"(CNN)Former Trump national security adviser John Bolton is planning to publish his book detailing his time in the West Wing later this month, even if the White House does not give publication approva… [+2082 chars]",cnn,CNN
"Ben Westcott and Brad Lendon, CNN",Beijing is pushing a new 'front line' in the South China Sea,"Chinese and Malaysian vessels were locked in a high-stakes standoff for more than one month earlier this year, near the island of Borneo in the South China Sea.",https://www.cnn.com/2020/06/07/asia/china-malaysia-indonesia-south-china-sea-intl-hnk/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200605174911-south-china-sea-indonesia-super-tease.jpg,2020-06-08T00:39:52Z,,cnn,CNN
"Alicia Lee, CNN",A treasure chest hidden in the Rocky Mountains for a decade has finally been found,"Thousands of brave souls have ventured into the Rocky Mountains for the past decade, searching for a treasure chest filled with gold, rubies, emeralds and diamonds.",https://www.cnn.com/2020/06/07/us/forrest-fenn-rocky-mountains-treasure-chest-found-trnd/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200607200212-02-forrest-fenn-file-restricted-super-tease.jpg,2020-06-08T00:39:12Z,"(CNN)Thousands of brave souls have ventured into the Rocky Mountains for the past decade, searching for a treasure chest filled with gold, rubies, emeralds and diamonds. 
But that adventure has fina… [+802 chars]",cnn,CNN
Taylor Romine,Pittsburgh newspaper accused of removing black journalist from protest coverage after she posted a tweet about looting,"Pittsburgh Post-Gazette leadership is accused of removing a black journalist from protest coverage after she posted a tweet about looting last Sunday, the Newspaper Guild of Pittsburgh said in a statement.",https://www.cnn.com/2020/06/07/us/pittsburgh-newspaper-black-journalist-looting-tweet/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200607195327-pittsburgh-post-gazette-building-file-2019-super-tease.jpg,2020-06-08T00:37:27Z,"(CNN)Pittsburgh Post-Gazette leadership is accused of removing a black journalist from protest coverage after she posted a tweet about looting last Sunday, the Newspaper Guild of Pittsburgh said in a… [+3083 chars]",cnn,CNN
CNN staff,"Our oceans are amazing, but they need our help","Life could not exist without them, but our oceans are under threat. Here, we celebrate our seas and look at how we can help them.",https://www.cnn.com/2020/06/07/world/amazing-oceans-spc-scn-intl/index.html,https://cdn.cnn.com/cnnnext/dam/assets/181205104053-01-turtle-plastic-super-tease.jpg,2020-06-08T00:02:47Z,"(CNN)The coronavirus pandemic is dominating headlines right now, but it's not the only pressing problem that affects the whole planet. The damage we are doing to our oceans also threatens our existen… [+4984 chars]",cnn,CNN
"Oscar Holland, CNN and Temujin Doran, CNN",How laundry is spilling plastics into the ocean,World Oceans Day shines a light on how plastic waste affects larger sea animals. But the millions of microfibers released every time we do our laundry may be having a more disruptive impact on marine eco-systems.,https://www.cnn.com/style/article/laundry-plastics-microfibers-world-oceans-day/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200605180505-newcastle-marine-biologists-restricted-super-tease.jpg,2020-06-08T03:53:56Z,"Off the coast of Cullercoats, in northeast England, researchers Max Kelly and Priscilla Carrillo-Barragan send a long tubular net into the depths of the North Sea.
Known as a vertical tow, the net i… [+5408 chars]",cnn,CNN
"Melissa Alonso and Susannah Cullinane, CNN",Retired Navy captain apologizes after racial slurs streamed on Facebook,"A retired US Navy captain who used derogatory language and racial slurs during a conversation with his wife that was accidentally live streamed on Facebook says he is ""mortified"" and working to be a better person.",https://www.cnn.com/2020/06/07/us/navy-captain-racial-slurs-facebook/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200607194224-navy-captain-racial-slurs-super-tease.jpg,2020-06-08T03:46:43Z,,cnn,CNN
