author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
"By Lilit Marcus, CNN",Japanese airline testing hands-free bathroom doors,"Even before the coronavirus pandemic ignited global conversations about hygiene, there was one part of an airplane that nobody wanted to touch -- the bathroom door.",https://www.cnn.com/travel/article/ana-japan-hands-free-bathroom-door-intl-hnk/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200823201740-03-ana-japan-hands-free-door-super-tease.jpg,2020-08-24T01:58:56Z,"(CNN) Even before the coronavirus pandemic ignited global conversations about hygiene, there was one part of an airplane that nobody wanted to touch -- the bathroom door.
That's why Japanese airline… [+1948 chars]",cnn,CNN
,'She'd be phenomenal!': Hear Trump pitch sister for Supreme Court,"In secretly recorded audio just made public, President Donald Trump's sister, Maryanne Trump Barry, is heard criticizing her brother and how he operates in the White House. CNN's Randi Kaye reports.",https://www.cnn.com/videos/politics/2020/08/23/trump-sister-audio-maryanne-trump-barry-kaye-pkg-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/190411144141-donald-trump-and-sister-maryanne-super-tease.jpg,2020-08-24T01:43:05Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,cnn,CNN
Choi Moon-soon,The key to unlocking peace with North Korea for the United States is cross-border tourism,"To outsiders, the demilitarized zone dividing North and South Korea -- the DMZ -- is a flashpoint, a scar, a reminder that, 70 years after it began, the Korean War is not actually over.",https://www.cnn.com/2020/08/23/opinions/north-korea-united-states-peace-intl-hnk/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200817025813-04-north-korea-united-states-peace-intl-super-tease.jpg,2020-08-24T01:19:46Z,"Governor Choi Moon-soon is the three-term Governor of Gangwon Province in South Korea, host of the 2018 PyeongChang Winter Olympics and former Chairman of South Korean network, MBC Television. The op… [+4815 chars]",cnn,CNN
,Biden responds to Trump attacks: Watch me,Democratic presidential nominee Joe Biden and vice presidential nominee Kamala Harris sat down with ABC News for their first joint interview. CNN's MJ Lee has the details.,https://www.cnn.com/videos/politics/2020/08/24/joe-biden-trump-attacks-kamala-harris-lee-sot-ac360-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/200823202059-biden-abc-interview-super-tease.jpg,2020-08-24T00:28:25Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,cnn,CNN
Opinion by Dean Obeidallah,Trump's sister delivers a staggering verdict on her brother,"Dean Obeidallah asks voters to listen carefully to the words of the President's sister, former federal appellate judge Maryanne Trump Barry. ""When a sibling says in confidence that her brother is cruel, lies, and is misleading his base with his phoniness, peo…",https://www.cnn.com/2020/08/23/opinions/trumps-sister-delivers-staggering-verdict-obeidallah/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190411144141-donald-trump-and-sister-maryanne-super-tease.jpg,2020-08-24T00:28:19Z,"Dean Obeidallah, a former attorney, is the host of SiriusXM radio's daily program ""The Dean Obeidallah Show"" and a columnist for The Daily Beast. Follow him @DeanObeidallah. The opinions expressed in… [+4889 chars]",cnn,CNN
"Julia Hollingsworth, CNN","After the Christchurch shootings, New Zealand promised change. But Muslims there still don't feel safe","In the days and weeks after a right-wing terrorist live-streamed the massacre of 51 people at two Christchurch mosques, New Zealand's leaders promised the country would change.",https://www.cnn.com/2020/08/23/asia/christchurch-shooting-changes-intl-hnk/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200823214923-christchurch-4-super-tease.jpg,2020-08-24T00:08:26Z,,cnn,CNN
,Student newspaper's plea: 'Don't make us write obituaries',"The University of Notre Dame has confirmed more than 400 coronavirus cases among its campus community since August 3. The front page of the student newspaper covering the university highlighted this plea: ""Don't make us write obituaries."" CNN's Bianna Golodry…",https://www.cnn.com/videos/us/2020/08/23/notre-dame-student-coronavirus-cases-the-observer-editorial-obituaries-nr-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/200823162210-notre-dame-student-coronavirus-cases-the-observer-editorial-obituaries-nr-vpx-00023320-super-tease.jpg,2020-08-24T03:31:18Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,cnn,CNN
"Paul LeBlanc, CNN",Kellyanne Conway announces she's leaving the White House and George Conway is stepping away from Lincoln Project,"White House counselor Kellyanne Conway announced Sunday evening she will leave her post at the end of the month and George Conway said he was withdrawing from the Lincoln Project, both citing a need to focus on their family.",https://www.cnn.com/2020/08/23/politics/kellyanne-conway-george-conway-white-house-lincoln-project/index.html,https://cdn.cnn.com/cnnnext/dam/assets/190318094623-kellyanne-george-conway-split-super-tease.jpg,2020-08-24T02:45:12Z,"Washington (CNN)White House counselor Kellyanne Conway announced Sunday evening she will leave her post at the end of the month and George Conway said he was withdrawing from the Lincoln Project, bot… [+956 chars]",cnn,CNN
,Witness video shows police shooting currently under investigation,"Louisiana State Police are investigating the death of Trayford Pellerin, a 31-year-old Black man who was fatally shot during an encounter with officers from the Lafayette Police Department.",https://www.cnn.com/videos/us/2020/08/23/louisiana-shooting-trayford-pellerin-lafayette-police-department-video-ndwknd-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/200823151311-trayford-pellerin-louisiana-shooting-super-tease.jpg,2020-08-24T02:25:23Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,cnn,CNN
"Amir Vera, CNN",Singer Justin Townes Earle dies at 38,"The son of country rocker Steve Earle, Justin Townes Earle came to fame in 2007 with the EP ""Yuma.""",https://www.cnn.com/2020/08/24/entertainment/justin-townes-earle-obit-trnd/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200824004000-justin-townes-earle-file-restricted-super-tease.jpg,2020-08-24T05:26:15Z,,cnn,CNN
