author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
,Cuomo wants you to hear this quote from Trump,"CNN's Chris Cuomo argues that President Trump doesn't like coronavirus testing, tracing or masks because they may make people ""less pumped to reopen recklessly.""",https://www.cnn.com/videos/politics/2020/05/20/cuomo-open-trump-coronavirus-testing-tracing-masks-cpt-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/200519213748-chris-cuomo-01-05192020-super-tease.jpg,2020-05-20T01:56:53Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,cnn,CNN
,See how fast germs spread by sharing dinner table items,CNN's Randi Kaye takes a closer look at how quickly germs can spread in restaurants through a science experiment designed to track germ droplets.,https://www.cnn.com/videos/health/2020/05/20/science-experiment-tracks-spread-of-covid-19-pkg-ac360-kaye-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/200519211205-germ-fork-super-tease.jpg,2020-05-20T01:31:36Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,cnn,CNN
"By Karla Cripps, CNN","Sent home in stitches: 20 years ago, a motorbike accident put an end to my Thailand adventures","CNN Travel senior producer Karla Cripps set out on her first trip to Thailand 20 years ago, a journey cut short by a brutal motorbike accident that left her with some nasty scars and a valuable lesson on the benefits of medical insurance.",https://www.cnn.com/travel/article/trip-that-changed-my-life-thailand-motorbike-accident/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200501142337-8-karla-cripps-thailand-super-tease.jpg,2020-05-20T01:30:22Z,"Bangkok (CNN) Every time I read a news story about a young traveler in hospital in Thailand struggling to get home following a horrible motorbike accident, my stomach twists into a knot. 
Pre-Covid, these incidents would hit the local headlines all too often… [+9308 chars]",cnn,CNN
Errol Louis,Trump's snub over Obama portrait is part of a plan,"The President is suffering one political body blow after another. And his instinct, when cornered, is to fall back on what worked so well in 2016: disruption, distraction and division, writes Errol Louis. What is different is that Americans battling the Covid…",https://www.cnn.com/2020/05/19/opinions/trump-snub-official-portrait-obama-louis/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200519205210-obama-smile-super-tease.jpg,2020-05-20T01:30:18Z,"Errol Louis is the host of ""Inside City Hall,"" a nightly political show on NY1, a New York all-news channel. The opinions expressed in this commentary are his own. View more opinion articles on CNN.
 (CNN)There appears to be virtually no chance that Presiden… [+4386 chars]",cnn,CNN
"Jill Martin, CNN",Pittsburgh Steelers QB Ben Roethlisberger got a haricut during the pandemic -- and Pennsylvania's governor does not seem pleased,The governor of Pennsylvania wants everyone -- including the quarterback of the Pittsburgh Steelers -- to adhere to guidelines around the coronavirus pandemic.,https://edition.cnn.com/2020/05/19/sport/pennsylvania-governor-reaction-to-ben-roethlisberger-haircut-spt-intl/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200519191816-ben-roethlisberger-2019-sideline-file-super-tease.jpg,2020-05-20T01:30:01Z,,cnn,CNN
"Nick Valencia, CNN",CDC releases detailed guidance on reopening that had previously been shelved by White House,The US Centers for Disease Control and Prevention has posted 60 pages of detailed guidelines on how to reopen the United States from coronavirus pandemic stay-at-home orders on the agency's website.,https://www.cnn.com/2020/05/19/politics/cdc-reopening-guidance-released/index.html,https://cdn.cnn.com/cnnnext/dam/assets/171216062512-cdc-banned-words-washington-post-newday-00000000-super-tease.jpg,2020-05-20T01:29:24Z,"(CNN)The US Centers for Disease Control and Prevention has posted 60 pages of detailed guidelines on how to reopen the United States from coronavirus pandemic stay-at-home orders on the agency's website.
The guidance was a slightly shorter version of a 68-pa… [+770 chars]",cnn,CNN
CNN,READ: CDC guidance on reopening America from coronavirus stay-at-home orders,The US Centers for Disease Control and Prevention has posted 60 pages of detailed guidelines on how to reopen the United States from coronavirus pandemic stay-at-home orders to its website.,https://www.cnn.com/2020/05/19/politics/cdc-guidance-on-reopening/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200304143617-cdc-super-tease.jpg,2020-05-20T01:28:15Z,,cnn,CNN
"By <a href=""/profiles/jessie-yeung"">Jessie Yeung</a> and Adam Renton, CNN",Coronavirus pandemic: Updates from around the world,"The global coronavirus pandemic has brought countries to a standstill. Here's the latest updates on worldwide Covid-19 cases, deaths, government responses, and more.",https://www.cnn.com/world/live-news/coronavirus-pandemic-05-20-20-intl/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200130165125-corona-virus-cdc-image-super-tease.jpg,2020-05-20T01:18:48Z,"Doctors warned today that inflammation is causing the severe effects of Covid-19 disease in patients, and said reducing those effects may be key to helping people get better.
Teams across the US are testing a variety of immune-modulating drugs often prescrib… [+1479 chars]",cnn,CNN
"Maggie Fox, CNN","Kids with suspected Covid-related syndrome need immediate attention, doctors say","Kids who may have multisystem inflammatory syndrome in children, or MIS-C, a troubling complication of Covid-19 infection, need immediate attention and will probably need to be hospitalized, doctors said Tuesday.",https://www.cnn.com/2020/05/19/health/mis-c-coronavirus-children-doctors-immediate/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200514145119-03-kawasaki-disease-covid-19-case-study-super-tease.jpg,2020-05-20T01:01:14Z,"(CNN)Kids who may have multisystem inflammatory syndrome in children, or MIS-C, a troubling complication of Covid-19 infection, need immediate attention and will probably need to be hospitalized, doctors said Tuesday.
Symptoms do not look like the classic sy… [+4379 chars]",cnn,CNN
"Jenni Marsh, CNN","As China faces a blacklash in the West, Xi needs Africa more than ever","Chinese leader Xi Jinping made preserving diplomatic ties in Africa a centerpiece of his opening address at the World Health Assembly earlier this week, as Beijing faces a backlash among some Western democracies for its role in the coronavirus pandemic.",https://www.cnn.com/2020/05/19/asia/xi-jinping-africa-coronavirus-hnk-intl/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200518160942-xi-jinping-wha-beijing-screen-super-tease.jpg,2020-05-20T00:57:32Z,"(CNN)Chinese leader Xi Jinping made preserving diplomatic ties in Africa a centerpiece of his opening address at the World Health Assembly earlier this week, as Beijing faces a backlash among some Western democracies for its role in the coronavirus pandemic. … [+9724 chars]",cnn,CNN
"Paul LeBlanc, CNN",New York Times: Pompeo had answered written questions in watchdog probe of Saudi arms deal,Secretary of State Mike Pompeo had answered written questions from the State Department inspector general's office as part of its probe into the administration's move to bypass Congress and expedite last year's $8 billion arms sale to Saudi Arabia by declarin…,https://www.cnn.com/2020/05/19/politics/pompeo-interview-inspector-general-saudi-arms-deal/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200511114913-primera-pompeo-super-tease.jpg,2020-05-20T00:41:59Z,(CNN)Secretary of State Mike Pompeo had answered written questions from the State Department inspector general's office as part of its probe into the administration's move to bypass Congress and expedite last year's $8 billion arms sale to Saudi Arabia by dec… [+3203 chars],cnn,CNN
,READ: Federal judge's decision allowing Texans afraid of catching coronavirus to vote by mail,"A Texas federal judge on Tuesday ruled that all voters in the state, including those afraid of catching the novel coronavirus, can request absentee mail-in ballots due to the pandemic.",https://www.cnn.com/2020/05/19/politics/texas-mail-in-voting-order/index.html,https://cdn.cnn.com/cnnnext/dam/assets/111013101633-voting-stickers-generic-super-tease.jpg,2020-05-20T00:32:03Z,,cnn,CNN
"Kelly Mena, CNN",Federal judge rules Texans afraid of catching Covid-19 can vote by mail,"A Texas federal judge on Tuesday ruled that all voters, including those afraid of catching the novel coronavirus, can request absentee mail-in ballots due to the pandemic.",https://www.cnn.com/2020/05/19/politics/texas-federal-coronavirus-absentee-voting-granted/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200310183841-06-super-tuesday-ii-0310-washington-super-tease.jpg,2020-05-20T00:30:29Z,"Washington, DC (CNN)A Texas federal judge on Tuesday ruled that all voters, including those afraid of catching the novel coronavirus, can request absentee mail-in ballots due to the pandemic.
District Judge Fred Biery ruled that the ""disability"" provision in… [+2762 chars]",cnn,CNN
"Carma Hassan and Rebekah Riess, CNN",Ohio high school senior missing after heading to tanning salon,"Madison Bell, an Ohio teenager, has been missing since Sunday, law enforcement officials said.",https://www.cnn.com/2020/05/19/us/madison-bell-ohio-teenager-missing/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200519190124-01-madison-bell-missing-super-tease.jpg,2020-05-20T00:28:18Z,,cnn,CNN
,Houston church cancels mass following death of priest,A church in Houston has canceled mass indefinitely after one of its priests died and five others tested positive for the coronavirus.,https://www.cnn.com/videos/us/2020/05/19/houston-church-cancels-masses-following-death-of-priest-coronavirus-pkg-vpx.ktrk,https://cdn.cnn.com/cnnnext/dam/assets/200519185612-holy-ghost-church-houston-02-super-tease.jpg,2020-05-20T00:23:43Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,cnn,CNN
"Fredreka Schouten, CNN",Election watchdog regains policing powers with new member,"The Senate on Tuesday confirmed President Donald Trump's nominee to the Federal Election Commission, restoring policing powers to the nation's top campaign finance agency as the general election heats up.",https://www.cnn.com/2020/05/19/politics/senate-confirms-fec-commissioner/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200507124546-james-e-trainor-iii-super-tease.jpg,2020-05-20T00:22:07Z,,cnn,CNN
,What expert studying hydroxychloroquine told White House,"CNN's Erin Burnett speaks with Dr. David Boulware, a principal investigator for a study on hydroxychloroquine, about President Trump's claim that he is using the drug.",https://www.cnn.com/videos/health/2020/05/19/david-boulware-hydroxychloroquine-study-burnett-ebof-intv-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/200519184421-dr-david-boulware-super-tease.jpg,2020-05-20T00:08:44Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,cnn,CNN
,Why experts are worried about toilets as country reopens,"Using public bathrooms could be a barrier to customers returning to restaurants and theaters. How to make bathrooms touch-free, and how to avoid germs.",https://www.cnn.com/videos/tv/2020/05/19/exp-tsr-todd-how-bathrooms-can-be-made-cleaner-or-touch-free-so-people-can-go.cnn,https://cdn.cnn.com/cnnnext/dam/assets/200519193906-exp-tsr-todd-how-bathrooms-can-be-made-cleaner-or-touch-free-so-people-can-go-00001425-super-tease.jpg,2020-05-20T00:06:47Z,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,cnn,CNN
