author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
"Konstantin Toropin and Nicole Chavez, CNN",St. Louis couple who pointed guns at protesters indicted on firearm charges,"Patricia and Mark McCloskey, the St. Louis homeowners who pointed guns at protesters, have been indicted on weapons and tampering with evidence charges, their attorney said.",https://www.cnn.com/2020/10/06/us/patricia-mark-mccloskey-st-louis-indicted/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201006161051-01-mccloskey-charges-1006-restricted-super-tease.jpg,2020-10-07T01:53:31Z,"(CNN)Patricia and Mark McCloskey, the St. Louis homeowners who pointed guns at protesters, have been indicted on weapons and tampering with evidence charges, their attorney said. 
Attorney Joel Schw… [+696 chars]",cnn,CNN
"Vivian Salama, CNN",White House email says 'all contact tracing' is complete,"The White House told staff in an email on Tuesday that it had completed ""all contact tracing"" for positive Covid-19 cases identified at the White House, and urged anyone who hasn't been contacted and suspects they have had contact with someone infected by the…",https://www.cnn.com/2020/10/06/politics/white-house-contact-tracing-done/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201006131539-02-white-house-exterior-1006-super-tease.jpg,2020-10-07T01:52:06Z,"(CNN)The White House told staff in an email on Tuesday that it had completed ""all contact tracing"" for positive Covid-19 cases identified at the White House, and urged anyone who hasn't been contacte… [+3469 chars]",cnn,CNN
Opinion by John Avlon,Joe Biden's Gettysburg address is the best of his campaign,"John Avlon writes that Joe Biden's speech at Gettysburg on Tuesday reminded us of what a president should sound like. It was focused and authentic, distilling his vision for the presidency as a promise to keep.",https://www.cnn.com/2020/10/06/opinions/biden-gettysburg-address-campaign-best-avlon/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201006175423-03-biden-gettysburg-1006-super-tease.jpg,2020-10-07T01:34:30Z,"John Avlon is a CNN senior political analyst. The views expressed in this commentary belong to the author. View more opinions at CNN.
 (CNN)Four weeks from Election Day, with a 16-point lead in the … [+3539 chars]",cnn,CNN
"Betsy Klein, CNN",Pence preps for debate as chances to shake up the race dwindle,Vice President Mike Pence is set to square off with Sen. Kamala Harris at the vice presidential debate Wednesday in Salt Lake City just over one exceptionally long week since President Donald Trump faced former Vice President Joe Biden on the debate stage.,https://www.cnn.com/2020/10/06/politics/mike-pence-vp-debate-prep/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200826232610-mike-pence-rnc-august-26-2020-01-super-tease.jpg,2020-10-07T01:33:28Z,(CNN)Vice President Mike Pence is set to square off with Sen. Kamala Harris at the vice presidential debate Wednesday in Salt Lake City just over one exceptionally long week since President Donald Tr… [+6828 chars],cnn,CNN
"Amanda Jackson, CNN",An angry elk gored a Colorado man finishing a round of golf over the weekend,A day catching up with friends and soaking in the scenery on a beautiful mountain golf course in Colorado this weekend ended with a golfer's kidney sliced in half by an angry elk.,https://www.cnn.com/2020/10/06/us/golfer-gorged-by-elk-trnd/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201006191336-01-golfer-gored-by-elk-super-tease.jpg,2020-10-07T01:26:14Z,,cnn,CNN
Sarah Moon,"Johnny Nash, 'I Can See Clearly Now' singer, dies at 80","Johnny Nash, best known for his 1972 hit ""I Can See Clearly Now,"" died Tuesday morning, his son, John Nash, told CNN. He was 80 years old.",https://www.cnn.com/2020/10/06/entertainment/johnny-nash-death/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201006192540-02-johnny-nash-file-super-tease.jpg,2020-10-07T00:52:33Z,"(CNN)Johnny Nash, best known for his 1972 hit ""I Can See Clearly Now,"" died Tuesday morning, his son, John Nash, told CNN. He was 80 years old.
The American reggae and pop music singer-songwriter pa… [+732 chars]",cnn,CNN
"Tami Luhby and Katie Lobosco, CNN",Trump halted stimulus talks. Here's what it means for you,Millions of Americans are still out of work. Many small businesses and major airlines are struggling to stay afloat. And states are still contending with massive budget gaps.,https://www.cnn.com/2020/10/06/politics/stimulus-pelosi-trump-coronavirus/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201006173834-going-out-of-business-nyc-super-tease.jpg,2020-10-07T00:30:46Z,,cnn,CNN
"Analysis by Zachary B. Wolf, CNN",Pay attention to these headlines rather than Trump's anti-reality,"Pumped full of unapproved drugs not available to average Americans plus a steroid, President Donald Trump mounted the steps of the White House on Monday night, told Americans not to be afraid of Covid-19 and promised them they'd beat it.",https://www.cnn.com/2020/10/06/politics/what-matters-october-6/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201005213013-trump-return-hasen-super-tease.jpg,2020-10-07T00:30:23Z,,cnn,CNN
,Pence official who had virus mocks Harris over plexiglass shields at debate,"Karine Jean-Pierre, chief of staff for democratic vice presidential nominee Kamala Harris, talks to CNN's Erin Burnett about safety measures Harris plans to take at the vice presidential debate in Salt Lake City.",https://www.cnn.com/videos/politics/2020/10/06/kamala-harris-plexiglass-barriers-reaction-debate-ebof.cnn,https://cdn.cnn.com/cnnnext/dam/assets/200812113809-mike-pence-kamala-harris-split-super-tease.jpg,2020-10-07T00:26:20Z,,cnn,CNN
"Lauren M. Johnson, CNN",A company is turning Dr. Anthony Fauci and House Speaker Nancy Pelosi into action figures,"House Speaker Nancy Pelosi and Dr. Anthony Fauci, director of the National Institute of Allergy and Infectious Diseases, are getting the action figure treatment.",https://www.cnn.com/2020/10/06/us/nancy-pelosi-anthony-fauci-action-figures-trnd/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201006190223-pelosi-fauci-dolls-super-tease.jpg,2020-10-07T00:26:11Z,,cnn,CNN
"Keith Allen and Devan Cole, CNN",Biden says there shouldn't be a second debate if Trump still has Covid-19,"Democratic presidential nominee Joe Biden said Tuesday that the second presidential debate should not be held if President Donald Trump is still infected with coronavirus, but that he would base his participation in the debate upon recommendations from medica…",https://www.cnn.com/2020/10/06/politics/joe-biden-second-debate-trump-covid/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200929212326-18-debate-cleveland-0929-super-tease.jpg,2020-10-07T00:22:01Z,,cnn,CNN
"Kelsie Smith, CNN",A memorial for slain Fort Hood soldier Vanessa Guillen was vandalized,"A surveillance camera caught someone damaging a memorial to slain Fort Hood soldier Spc. Vanessa Guillen."" name=""twitter:description",https://www.cnn.com/2020/10/06/us/memorial-for-vanessa-guillen-vandalized-trnd/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200703211755-vanessa-guillen-base-texas-asesinada-fort-hood-suicidio-sospechoso-seg-pkg-miguel-angel-antonanzas-00001322-super-tease.jpg,2020-10-07T00:13:28Z,,cnn,CNN
,Olympic runner reacts to Trump tweet as grandfather fights coronavirus - CNN Video,"CNN's Anderson Cooper speaks with Olympic runner Kara Goucher about President Donald Trump's tweet telling Americans not to be afraid of coronavirus as her grandfather fights for his life. Watch ""Full Circle"" every Monday, Tuesday and Friday at 6p E.T.",https://www.cnn.com/videos/us/2020/10/06/donald-trump-olympic-runner-grandfather-coronavirus-acfc-full-episode-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201006191837-desktop-acfc-10-6-grandpa-super-tease.jpg,2020-10-07T00:08:16Z,,cnn,CNN
,"Jane Fonda, Katy Perry, and Shaq want you to vote",Katy Perry and Orlando Bloom joined Jane Fonda for an 80s-themed exercise class to remind people to register to vote.,https://www.cnn.com/videos/us/2020/10/06/jane-fonda-katy-perry-shaq-exercise-the-vote-orig-dp.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201006200003-jane-fonda-exercise-the-vote-super-tease.jpg,2020-10-07T00:08:08Z,,cnn,CNN
