author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
NBCNews.com,Fauci: U.S. in a 'very very difficult' Covid situation,"Dr. Anthony Fauci reminds Americans that while the rise in Covid-19 cases is alarming and the U.S. has an “enormous” amount of community spread, the same public health measures like wearing a mask, social distancing, washing hands, and avoiding indoor gatheri…",https://www.nbcnews.com/video/fauci-says-u-s-in-difficult-situation-as-covid-cases-spike-95822917982,https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202011/f_mo_la_fauci_virus_201112_1920x1080.nbcnews-fp-1200-630.jpg,2020-11-13T01:31:17Z,,nbc-news,NBC News
Phil Helsel,Ivy League calls off winter sports as Covid-19 cases spike,Ivy League schools will not have intercollegiate athletic competitions this winter because of the Covid-19 pandemic that is still causing a rising number of cases across the U.S.,https://www.nbcnews.com/news/us-news/ivy-league-calls-winter-sports-covid-19-cases-spike-n1247624,https://media2.s-nbcnews.com/j/newscms/2020_46/3427982/201112-ivy-league-sports-jm-1927_b7a0a071a793aab4799000679edf6a19.nbcnews-fp-1200-630.jpg,2020-11-13T01:27:05Z,"Ivy League schools have called off their winter sports seasons as the country deals with a record-breaking surge in Covid-19 case.
The decision by the Ivy League Council of Presidents was unanimous,… [+1747 chars]",nbc-news,NBC News
NBCNews.com,Arizona state court hears lawsuit from Trump campaign as Biden maintains lead,NBC News’ Vaughn Hillyard details a lawsuit from the Trump campaign being heard in Arizona that is not likely to deliver the ballots that President Trump will need to close the gap with President-elect Biden in the state.,https://www.nbcnews.com/now/video/arizona-state-court-hears-lawsuit-from-trump-campaign-as-biden-maintains-lead-95821381719,https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202011/ott_now_azvotes_201112_1920x1080.nbcnews-fp-1200-630.jpg,2020-11-13T00:24:42Z,,nbc-news,NBC News
Doha Madani,Video shows gigantic gator at Florida golf club amid Tropical Storm Eta,"Hurricane force winds weren't enough to keep one mighty gator from hitting the greens at a golf course in Naples, Florida, on Wednesday.",https://www.nbcnews.com/news/animal-news/video-shows-gigantic-gator-florida-golf-club-amid-tropical-storm-n1247617,https://media1.s-nbcnews.com/j/newscms/2020_46/3427978/201112-alligator-naples-florida-ew-709p_90afe90d639eed473a07ff4fc1897ba2.nbcnews-fp-1200-630.jpg,2020-11-13T00:12:52Z,"Gale force winds weren't enough to keep one mighty gator from hitting the greens at a golf course in Naples, Florida, on Wednesday.
The massive alligator was spotted creeping around the grounds at t… [+751 chars]",nbc-news,NBC News
Leticia Miranda,Can Biden pick up the pieces of global trade after Trump's grueling tariff wars?,"When President-elect Joe Biden takes over the White House in January, he will face a global economy that has fundamentally shifted over the last four years.",https://www.nbcnews.com/business/economy/can-biden-pick-pieces-global-trade-after-trump-s-grueling-n1247542,https://media2.s-nbcnews.com/j/newscms/2020_46/3427876/201112-joe-biden-al-1242_27fd2dcfe5edc0c673f25fd54b42b271.nbcnews-fp-1200-630.jpg,2020-11-13T00:07:32Z,"When President-elect Joe Biden takes over the White House in January, he will face a global economy that has fundamentally shifted over the last four years in part because of President Donald Trump's… [+6204 chars]",nbc-news,NBC News
The Associated Press,Another man charged in 'Sweetie Pie's' murder-for-hire case,"Another man was indicted in an alleged murder-for-hire case in which the grandson of a woman whose restaurant was the setting of “Welcome to Sweetie Pie's"" was killed.",https://www.nbcnews.com/news/us-news/another-man-charged-sweetie-pie-s-murder-hire-case-n1247640,https://media4.s-nbcnews.com/j/newscms/2019_01/2705191/nbc-social-default_b6fa4fef0d31ca7e8bc7ff6d117ca9f4.nbcnews-fp-1200-630.png,2020-11-13T03:51:09Z,"ST. LOUIS Federal prosecutors on Thursday announced another indictment tied to the 2016 killing of a man whose grandmothers St. Louis-area soul food restaurant was the setting for the reality show ""W… [+1859 chars]",nbc-news,NBC News
NBCNews.com,Nightly News Full Broadcast (November 12th),"Nearly every state seeing Covid cases rise as U.S. hits new daily record, Stacey Abrams speaks out about Georgia’s political shift, and families urged not to travel for Thanksgiving.",https://www.nbcnews.com/nightly-news-netcast/video/nightly-news-full-broadcast-november-12th-95829061895,https://media1.s-nbcnews.com/j/assets/nbc-news-color-square-dvt.nbcnews-fp-1200-630.png,2020-11-13T02:58:39Z,,nbc-news,NBC News
Phil Helsel,Man sentenced to 2 years for threatening to burn down Black church,A man was sentenced to two years in prison after calling a Black church in Virginia and threatening to burn it down after a vigil was held for George Floyd.,https://www.nbcnews.com/news/us-news/man-sentenced-2-years-threatening-burn-down-black-church-virginia-n1247650,https://media4.s-nbcnews.com/j/newscms/2019_01/2705191/nbc-social-default_b6fa4fef0d31ca7e8bc7ff6d117ca9f4.nbcnews-fp-1200-630.png,2020-11-13T05:58:16Z,"A North Carolina man who threatened to burn down a Black church in Virginia after a church leader took part in a George Floyd vigil was sentenced to two years in prison Thursday, prosecutors said.
J… [+1175 chars]",nbc-news,NBC News
NBCNews.com,NASA prepares for historic launch,"A SpaceX Falcon 9 rocket set to lift off Saturday will carry four astronauts to the International Space Station, kicking off a new era in NASA history.  NBC's Jay Gray reports.",https://www.nbcnews.com/video/nasa-prepares-for-historic-launch-95833669833,https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202011/NC_spacex_1920x1080.nbcnews-fp-1200-630.jpg,2020-11-13T05:30:00Z,,nbc-news,NBC News
NBC Universal,Nov. 12 highlights: The Biden-Harris transition continues,"President-elect Biden continues his transition plan as President Trump, who has not yet conceded, met with several top aides on Wednesday to discuss a path forward.",https://www.nbcnews.com/politics/2020-election/blog/2020-11-12-biden-harris-transition-n1247488,https://media3.s-nbcnews.com/j/newscms/2020_45/3426834/201107-election-live-blog-main-cover-cs_c1e29142255a740c891255566384f4a8.nbcnews-fp-1200-630.jpg,2020-11-13T04:30:00Z,"Meghan McCain on Biden's projected win (really more on Trump's projected loss) in Arizona
Biden wins Arizona, NBC News projects
President-elect Joe Biden has won Arizona, NBC News projects
The sta… [+10083 chars]",nbc-news,NBC News
