author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
Mosheh Gains and Phil Helsel,USS Theodore Roosevelt returns to sea after coronavirus outbreak,"The aircraft carrier the USS Theodore Roosevelt returned to sea Thursday, the first time it is underway since a coronavirus outbreak diverted it to Guam for testing.",https://www.nbcnews.com/news/military/aircraft-carrier-uss-theodore-roosevelt-returns-sea-after-coronavirus-outbreak-n1211716,https://media3.s-nbcnews.com/j/newscms/2020_20/3294991/200403-uss-theodore-roosevelt-al-1426_1f0d9ceebbc9ba405fe8e2c42f4d166f.nbcnews-fp-1200-630.jpg,2020-05-21T01:53:28Z,"The USS Theodore Roosevelt aircraft carrier left a naval base in Guam for the first time since a coronavirus outbreak on the vessel diverted it to the territory in late March.
The Navy said that the aircraft carrier entered the Philippine Sea on Thursday ""to… [+1977 chars]",nbc-news,NBC News
Doha Madani and Peter Alexander,Former White House employee who served 11 presidents dies of coronavirus at 91,"Wilson Roosevelt Jerman, who began working at the White House in 1957, was ""a lovely man,"" former President George W. Bush told NBC News.",https://www.nbcnews.com/news/obituaries/former-white-house-employee-who-served-11-presidents-dies-coronavirus-n1211681,https://media3.s-nbcnews.com/j/newscms/2020_21/3358546/200520-wilson-roosevelt-jerman-ew-642p_a2ab6efd5f4bcd1019d9a66ca10e3046.nbcnews-fp-1200-630.jpg,2020-05-21T01:36:20Z,"A former White House butler who served 11 different presidents died at the age of 91 after contracting the coronavirus, his daughter told Fox 5 DC.
Wilson Roosevelt Jerman was one of the White Houses longest serving employees, remembered fondly by former Pre… [+1588 chars]",nbc-news,NBC News
Shamar Walters,Connecticut trooper on leave after profane rant caught on camera,A Connecticut state trooper has been placed on administrative duty after a video showed him swearing at and threatening a driver during a traffic stop on May 18.,https://www.nbcnews.com/news/us-news/connecticut-trooper-leave-after-profane-rant-caught-camera-during-traffic-n1211686,https://media2.s-nbcnews.com/j/newscms/2020_21/3358681/200520-police-stop-cursing-swearing-threatening-driver-ac-757p_1acdab60de19e014de78de744f095cb0.nbcnews-fp-1200-630.jpg,2020-05-21T01:07:20Z,"A Connecticut state trooper is on administrative leave after he was captured on camera berating a motorist with profanity during a traffic stop.
Trooper Matthew Spina pulled over the driver Monday after he allegedly saw him speeding on Interstate 95 near New… [+2426 chars]",nbc-news,NBC News
Tim Stelloh,"Brutal beating in Iowa should be investigated as hate crime, NAACP says","A black man was leaving his girlfriend's house when he was attacked by white men who accused him of being a burglar, according to the civil rights organization.",https://www.nbcnews.com/news/us-news/brutal-beating-iowa-should-be-investigated-hate-crime-naacp-says-n1211656,https://media2.s-nbcnews.com/j/newscms/2020_21/3358536/200520-darquan-jones-assault-victim-snip-ac-633p_a026894023244b45a3c513e3b282785e.nbcnews-fp-1200-630.jpg,2020-05-21T00:05:13Z,"Authorities in Iowa are investigating the alleged beating of a black man who local civil rights activists say appears to be the victim of a hate crime.
Speaking to reporters Wednesday, DarQuan Jones, 22, said he suffered a broken arm, a broken nose and five … [+1926 chars]",nbc-news,NBC News
Tim Stelloh,FedEx drivers fired after posting video of confrontation with customer,A former FedEx driver said Wednesday that he and a co-worker were fired after he posted a video showing part of a confrontation with a customer in Georgia.,https://www.nbcnews.com/news/us-news/fedex-drivers-fired-after-posting-video-confrontation-customer-n1211751,https://media4.s-nbcnews.com/j/newscms/2019_01/2705191/nbc-social-default_b6fa4fef0d31ca7e8bc7ff6d117ca9f4.nbcnews-fp-1200-630.png,2020-05-21T03:47:14Z,"A former FedEx driver said Wednesday that he and a co-worker were fired after he posted a video showing part of a confrontation with a customer in Georgia.
The driver tweeted that the customer allegedly began cursing and threatening the pair after they deliv… [+1974 chars]",nbc-news,NBC News
Dennis Romero,Two struck in Arizona shooting,"At least two people were struck in a shooting in Glendale, Arizona's Westgate Entertainment District, police said.",https://www.nbcnews.com/news/us-news/least-two-struck-shooting-arizona-entertainment-district-n1211756,https://media4.s-nbcnews.com/j/newscms/2019_01/2705191/nbc-social-default_b6fa4fef0d31ca7e8bc7ff6d117ca9f4.nbcnews-fp-1200-630.png,2020-05-21T03:28:32Z,"At least two people were struck by gunfire and a third was in custody after a shooting Wednesday evening in a suburban Phoenix entertainment district, police said.
The extent of injuries was not immediately known.
Arizona's Glendale Police Department asked … [+581 chars]",nbc-news,NBC News
Phil Helsel,Theodore Roosevelt returns to sea,"The aircraft carrier USS Theodore Roosevelt returned to sea for the first time since being moored in Guam following a coronavirus outbreak on board, the Navy said Wednesday.",https://www.nbcnews.com/health/health-news/live-blog/2020-05-20-coronavirus-news-n1210986/ncrd1211741,https://media3.s-nbcnews.com/j/newscms/2020_21/3356716/200520-coronavirus-live-blog-social-only_d1f654eea726219bbf6e362744353bb4.nbcnews-fp-1200-630.jpg,2020-05-21T03:04:34Z,"The aircraft carrier USS Theodore Roosevelt is returning to sea for a two-week mission, its first since being moored in Guam in late March following a coronavirus outbreak.
The Navy said that the aircraft carrier entered the Philippine Sea on Thursday local … [+8374 chars]",nbc-news,NBC News
NBC News,World Health Organization records worst day,The World Health Organization said the globe had experienced the worst one-day numbers yet for cases of COVID-19.,https://www.nbcnews.com/health/health-news/blog/2020-05-20-coronavirus-news-n1210986,https://media3.s-nbcnews.com/j/newscms/2020_21/3356716/200520-coronavirus-live-blog-social-only_d1f654eea726219bbf6e362744353bb4.nbcnews-fp-1200-630.jpg,2020-05-21T02:47:00Z,"World COVID-19 cases pass 5 million
The number of COVID-19 cases around the world has passed 5 million, according to Johns Hopkins University, which is tracking cases. There have been more than 328,000 deaths globally, according to the university.
The cases… [+6927 chars]",nbc-news,NBC News
Dennis Romero and Todd Miyazawa,Woman attacked by bison at Yellowstone,A woman was attacked by a bison at Yellowstone National Park. Officials said she refused treatement.,https://www.nbcnews.com/news/us-news/woman-attacked-bison-reopened-yellowstone-national-park-n1211721,https://media3.s-nbcnews.com/j/newscms/2019_30/2202516/171025-national-parks-fare-increase-2-ew-341p_5d84f7f4e2875a22e6b2d7decbd76b84.nbcnews-fp-1200-630.jpg,2020-05-21T02:12:06Z,"A visitor was injured in a bison attack Wednesday at Yellowstone National Park, which this week began a phased reopening.
""A female visitor was knocked to the ground and injured by a bison,"" the National Park Service said in a statement.
The injury happened… [+1185 chars]",nbc-news,NBC News
NBCNews.com,At least 3 injured in shooting at Arizona shopping center,"A suspect is in custody after a shooting Wednesday evening in a shopping and entertainment complex in Glendale, Arizona.",https://www.nbcnews.com/video/at-least-3-injured-in-shooting-at-arizona-shopping-center-83725381887,https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202005/f_mo_la_az_shooting_200520.nbcnews-fp-1200-630.jpg,2020-05-21T05:50:25Z,,nbc-news,NBC News
