author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
Tim Stelloh,Officer on video saying he'll 'choke you out' before man dies is charged with manslaughter,Body camera footage released Monday shows a New Mexico police officer telling a man he’s going to “choke you out” before allegedly killing him with what authorities described as a “vascular neck restraint.”,https://www.nbcnews.com/news/us-news/officer-video-saying-he-ll-choke-you-out-man-dies-n1228886,https://media1.s-nbcnews.com/j/newscms/2020_24/3385261/200609-christopher-smelser-2x1-se-544p_3be7c42ceced1c02d622a920b58e5ebb.nbcnews-fp-1200-630.jpg,2020-06-10T01:08:00Z,Body camera footage obtained Sunday shows a New Mexico police officer telling a man hes going to choke you out before allegedly causing his death with what authorities described as a vascular neck re… [+3422 chars],nbc-news,NBC News
Dartunorro Clark,"Barr defends police response, military presence in D.C. in letter to mayor Bowser","Attorney General Bill Barr on Tuesday defended the federal law enforcement and military presence in Washington, D.C. after the city's mayor rebuked him and President Donald Trump for “inflaming” and “adding to the grievances” of protestors.",https://www.nbcnews.com/news/us-news/live-blog/2020-06-09-george-floyd-protests-n1228061/ncrd1228926,https://media3.s-nbcnews.com/j/newscms/2020_24/3384186/200609-george-gloyd-mc-7564_f624cb3d51402218e7774eace6fccd41.nbcnews-fp-1200-630.JPG,2020-06-10T00:58:19Z,"Attorney General Bill Barr on Tuesday defended the federal law enforcement and military presence in Washington, D.C. after the city's mayor rebuked him and President Donald Trump for inflaming and ad… [+8588 chars]",nbc-news,NBC News
Janell Ross,'Can any good thing come out of this?': How George Floyd's legacy resonates with black Americans,"Floyd's family has borne a burden that is ""unfair, it's unjustifiable and unwarranted, and yet it is critical and necessary,"" the Rev. Michael Eric Dyson said.",https://www.nbcnews.com/news/nbcblk/george-floyd-s-legacy-illustrates-burden-borne-families-slain-black-n1228901,https://media3.s-nbcnews.com/j/newscms/2020_24/3385396/200609-pearland-texas-george-floyd-funeral-procession-ac-737p_13ea6e865377de7438aeaa4c4bf9141d.nbcnews-fp-1200-630.jpg,2020-06-10T00:54:00Z,"If there was one refrain repeated in many forms at the final home-going service for George Floyd in Houston on Tuesday, it was the idea that Floyd's life was given meaning, global meaning, in the mom… [+5744 chars]",nbc-news,NBC News
Claire Atkinson,Will people ever go the movies again?,"This year is likely to be a washout for Hollywood, unless movie lovers put their fears aside and are tempted back into theaters by a crush of blockbusters.",https://www.nbcnews.com/business/business-news/will-people-ever-go-movies-again-n1201136,https://media1.s-nbcnews.com/j/newscms/2020_19/3339036/200506-movie-theater-al-1031_4856490509de22c34de918c1a5ccff74.nbcnews-fp-1200-630.jpg,2020-06-10T00:36:00Z,"Movie theaters are used to screening nail-biting endings, but are they now looking at their own?
Theaters have been shuttered since mid-March, and in the months since the curtain came down, thousand… [+5971 chars]",nbc-news,NBC News
Variety,"""Cops"" TV show canceled amid unrest over death of George Floyd",Definitive news that the long-running reality show won’t return comes four days after the Paramount Network pulled it from the schedule.,https://www.nbcnews.com/news/us-news/cops-tv-show-canceled-amid-unrest-over-death-george-floyd-n1228906,https://media2.s-nbcnews.com/j/newscms/2020_24/3385461/200609-cops-paramount-network-ac-819p_9475cc208556cdab0cbb7313ec9eead5.nbcnews-fp-1200-630.jpg,2020-06-10T00:30:00Z,"Cops has officially been canceled at Paramount Network.
Definitive news that the series wont return comes only four days after Variety exclusively reported that it had been pulled from the schedule.… [+1666 chars]",nbc-news,NBC News
Claire Atkinson,Harper's Bazaar names its first black editor-in-chief,Samira Nasr will be the first black EIC of the magazine in its 153 year history.,https://www.nbcnews.com/news/us-news/harper-s-bazaar-names-its-first-black-editor-chief-n1228911,https://media3.s-nbcnews.com/j/newscms/2020_24/3385416/200609-samira-nasr-2018-ac-757p_5dc5e48e1ce25f766401d5b62798d5b8.nbcnews-fp-1200-630.jpg,2020-06-10T00:26:26Z,"Harpers Bazaar is set to be run by its first black editor in the magazine's 153 year history, the publication said on Tuesday.
Publishing company Hearst appointed Samira Nasr as editor-in-chief of t… [+2547 chars]",nbc-news,NBC News
Phil Helsel,CrossFit CEO steps down after inflammatory George Floyd comments,The CEO and founder of fitness company CrossFit on Tuesday announced his retirement after controversial comments about the death of George Floyd.,https://www.nbcnews.com/news/us-news/crossfit-ceo-steps-down-after-inflammatory-george-floyd-comments-n1228941,https://media2.s-nbcnews.com/j/newscms/2020_24/3385276/200609-1x1-greg-glassman-ew-611p_85011f4e5d29b0bbf5212df179a1652f.nbcnews-fp-1200-630.jpg,2020-06-10T03:51:07Z,"The founder and CEO of CrossFit, who has come under fire for tweets about the death of George Floyd and public health orders surrounding the coronavirus, announced his retirement Tuesday.
""On Saturd… [+3878 chars]",nbc-news,NBC News
NBCNews.com,'I can't breathe': Man dies in Las Vegas police custody,"Byron Williams died in police custody on September 5, 2019, and a review showed the officers body cameras were turned off during part of the arrest.",https://www.nbcnews.com/video/man-dies-in-las-vegas-police-custody-body-cameras-turned-off-during-arrest-84805189876,https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202006/nc_ksnv_williams_200609.nbcnews-fp-1200-630.jpg,2020-06-10T03:13:24Z,,nbc-news,NBC News
Phil Helsel and Andrew Blankstein,Los Angeles police officer accused of repeatedly punching man is charged,"An LAPD officer has been charged with assault in the beating of a man in Boyle Heights in April, which was captured on video.",https://www.nbcnews.com/news/us-news/los-angeles-police-officer-accused-repeatedly-punching-man-charged-n1228921,https://media3.s-nbcnews.com/j/newscms/2020_20/3346621/200512-lapd-confrontation-body-cam-ew-222p_5bf8d106c93fa71501e90b0037210431.nbcnews-fp-1200-630.jpg,2020-06-10T03:09:00Z,"A Los Angeles Police Department officer who was seen on video repeatedly punching a man in an encounter in April has been charged with felony assault, the county prosecutor said Tuesday.
Officer Fra… [+3776 chars]",nbc-news,NBC News
Dennis Romero,UCLA lecturer on leave after complaints of 'racist response' to postpone exam,"""Thanks for your suggestion in your email below that I give black students special treatment,"" an email attributed to lecturer Gordon Klein said.",https://www.nbcnews.com/news/us-news/ucla-lecturer-leave-after-complaints-woefully-racist-response-request-postpone-n1228916,https://media3.s-nbcnews.com/j/newscms/2020_24/3385316/200609-ucla-campus-ew-647p_572a2ba5d627eba2b8abe8c0846ae58a.nbcnews-fp-1200-630.jpg,2020-06-10T02:39:00Z,"A UCLA lecturer was placed on leave after students criticized his response to a request to postpone a final exam because of protests over the death of George Floyd, the university said Tuesday.
The … [+2150 chars]",nbc-news,NBC News
