author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
Suzanne Gamboa,"GOP Latino delegates defend Trump's pandemic response, are confident about re-election",GOP delegates in Texas and Florida say President Donald Trump can't be blamed for the coronavirus crisis as they ramp up support for his re-election.,https://www.nbcnews.com/news/latino/republican-latino-delegates-defend-trump-s-pandemic-response-are-confident-n1238202,https://media2.s-nbcnews.com/j/newscms/2020_35/3407729/200826-rnc-texas-delegates-se-601p_0baa2fbdfbb68003a2d7416e38ecb65f.nbcnews-fp-1200-630.jpg,2020-08-27T01:59:28Z,"SAN ANTONIO The car caravans known as ""Trump trains"" that Adrienne Peña-Garza joins on Saturday morning have been growing as they have traversed the Rio Grande Valley the last couple of months, accor… [+7013 chars]",nbc-news,NBC News
NBCNews.com,Lee Zeldin touts Trump’s response to COVID-19,"During his 2020 RNC speech Rep. Lee Zeldin, R-N.Y., touted President Trump’s response to the coronavirus pandemic.",https://www.nbcnews.com/video/rep-lee-zeldin-touts-trump-s-response-to-covid-19-90707013632,https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202008/f_mo_rnc_leezeldin_200826_1920x1080.nbcnews-fp-1200-630.jpg,2020-08-27T01:57:13Z,,nbc-news,NBC News
Mosheh Gains and Bill Feather and Phil Helsel,Sailor eyed in possible arson on Navy ship that burned for days,"Investigators suspect that a fire that erupted at the Navy ship the USS Bonhomme Richard may be arson, and a sailor has been identified as a potential suspect",https://www.nbcnews.com/news/military/sailor-eyed-possible-arson-navy-ship-burned-days-n1238312,https://media4.s-nbcnews.com/j/newscms/2020_35/3407771/200826-uss-bonhomme-richard-fire-ac-835p_0993ab06cd24fa4b5c8d83ff92f3b97f.nbcnews-fp-1200-630.jpg,2020-08-27T01:54:00Z,"Investigators believe a massive fire that erupted on the Navy ship the USS Bonhomme Richard may have been intentionally set, and a Navy sailor has been identified as a possible suspect, two Defense o… [+2509 chars]",nbc-news,NBC News
NBCNews.com,Brewer: Biden and Harris ‘responsible for locking Black men up’,Former football player Jack Brewer criticized Joe Biden and Sen. Kamala Harris and Black Lives Matter during his speech in support of President Donald Trump at the 2020 RNC.,https://www.nbcnews.com/video/jack-brewer-criticizes-biden-harris-at-2020-rnc-90707013601,https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202008/f_full_rnc_jackbrewer_200826_1920x1080.nbcnews-fp-1200-630.jpg,2020-08-27T01:49:56Z,,nbc-news,NBC News
NBCNews.com,Madison Cawthorn hopes to 'fight for the future' as the youngest member of Congress,"Madison Cawthorn, a congressional candidate from North Carolina, reflects on an accident that left him paralyzed from the waist down and the drive he found to ""fight for the future"" during the Republican National Convention.",https://www.nbcnews.com/video/madison-cawthorn-hopes-to-fight-for-the-future-as-the-youngest-member-of-congress-90707013590,https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202008/f_full_rnc_cawthorn_200826_1920x1080.nbcnews-fp-1200-630.jpg,2020-08-27T01:47:24Z,,nbc-news,NBC News
Dareh Gregorian,'Overrun by angry mobs': S.D. Gov. Noem calls out Democratic-run cities,"Gov. Kristi Noem said ""Democrat run cities"" have fallen prey to ""looting, chaos, destruction and murder.""",https://www.nbcnews.com/politics/2020-election/overrun-angry-mobs-s-d-gov-noem-calls-out-democratic-n1238320,https://media4.s-nbcnews.com/j/newscms/2020_35/3407777/200826-kristi-noem-rnc-ac-903p_7c347a11ae095c2fee41c70ca93912e5.nbcnews-fp-1200-630.jpg,2020-08-27T01:43:41Z,"South Dakota Gov. Kristi Noem opened Night 3 of the Republican National Convention on Wednesday by charging that America's ""founding principles are under attack,"" and declaring that ""Democrat-run cit… [+982 chars]",nbc-news,NBC News
NBCNews.com,Elise Stefanik: Trump is only candidate capable of 'protecting the American dream',"Rep. Elise Stefanik, R-N.Y., spoke at the 2020 RNC and called President Trump “The only candidate who is capable of protecting the American dream.”",https://www.nbcnews.com/video/elise-stefanik-trump-is-only-candidate-capable-of-protecting-the-american-dream-90706501583,https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202008/f_mo_rnc_elisestefanik_200826_1920x1080.nbcnews-fp-1200-630.jpg,2020-08-27T01:41:25Z,,nbc-news,NBC News
Savannah Smith,Hurricane Laura will become 1 of 9 U.S. hurricanes to make landfall with winds 150+ mph,Hurricane Laura will become 1 of 9 U.S. hurricanes to make landfall with winds 150+ mphnbcnews.com,https://www.nbcnews.com/news/weather/live-blog/hurricane-laura-updates-news-live-hurricane-path-tracker-n1238184/ncrd1238314,https://media4.s-nbcnews.com/j/newscms/2020_35/3407597/200826-hurricane-laura-al-1017_ebccf33f129c86afa92554c21fe3fe1a.nbcnews-fp-1200-630.jpg,2020-08-27T01:39:10Z,"Hurricane Lauras maximum sustained winds near 150 mph
Hurricane Lauras maximum sustained winds have increased to near 150 mph, according to the latest advisory by the National Weather Services Natio… [+4508 chars]",nbc-news,NBC News
NBCNews.com,President of National Association of Police Organizations endorses Trump at the 2020 RNC,"National Association of Police Organizations President Michael McHale praised President Trump and said he was ""shocked and disgusted by how far left Joe Biden has swung"" at the Republican National Convention.",https://www.nbcnews.com/video/president-of-national-association-of-police-organizations-endorses-trump-at-the-2020-rnc-90706501553,https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202008/f_full_rnc_mchale_200826_1920x1080.nbcnews-fp-1200-630.jpg,2020-08-27T01:35:51Z,,nbc-news,NBC News
NBCNews.com,"Holtz: Biden, Harris are 'Catholics in Name Only'",Former football coach Lou Holtz praised President Trump as a president who has “done what he said he would do” and called the Biden-Harris ticket “the most radically pro-abortion campaign in history”  during his speech at the 2020 RNC.,https://www.nbcnews.com/video/lou-holtz-praises-trump-at-2020-rnc-90704965726,https://media14.s-nbcnews.com/j/MSNBC/Components/Video/202008/f_full_rnc_holtz_200826_1920x1080.nbcnews-fp-1200-630.jpg,2020-08-27T01:33:08Z,,nbc-news,NBC News
