author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
By The Associated Press,N.H.L. Will Open Practice Rinks Next Week,The league also announced that its playoff series would be best-of-seven after an initial qualifying round under its plan to restart the season with 24 teams.,https://www.nytimes.com/2020/06/04/sports/hockey/nhl-playoff-format.html,https://static01.nyt.com/images/2020/06/04/sports/04nhl-restart-web-1/merlin_169036275_0d9cdb31-1e40-41c9-821b-31c26dfd3f93-articleLarge.jpg,2020-06-05T02:11:26+0000,"The N.H.L. on Thursday announced that players would be able to return to practice rinks for limited, voluntary workouts starting Monday and solidified its playoff format.",the-new-york-times,The New York Times
By Damien Cave and Isabella Kwai,Discussing Race and America’s Protests From Abroad,What can be learned as the outrage over the killing of George Floyd by the police in Minneapolis goes global?,https://www.nytimes.com/2020/06/05/world/australia/race-protests-discussion.html,https://static01.nyt.com/images/2020/06/05/world/05australia-newsletter-top/merlin_173182683_239bd382-d3c7-4327-8cfe-ae7b5d843c9c-articleLarge.jpg,2020-06-05T05:04:39+0000,"The Australia Letter is a weekly newsletter from our Australia bureau. Sign up to get it by email. This week’s issue is written by Damien Cave and Isabella Kwai, reporters in the Australia bureau who have both covered issues of race and identity.",the-new-york-times,The New York Times
By Reid J. Epstein,Biden Says About ‘10 to 15 Percent’ of Americans Are ‘Not Very Good People’,"Mr. Biden, speaking to black supporters about the need to improve the country, accused President Trump of dividing the nation and pledged to unite it.",https://www.nytimes.com/2020/06/04/us/politics/joe-biden-not-good-people.html,https://static01.nyt.com/images/2020/06/04/multimedia/04-biden-deplor-ables-s-2/04-pol-dplorables-2-articleLarge.jpg,2020-06-05T02:55:02+0000,"WASHINGTON — Former Vice President Joseph R. Biden Jr. told a group of black supporters on Thursday night that most Americans were good people who think the nation can be improved, while also declaring that “there are probably anywhere from 10 to 15 percent of the people out there that are just not very good people.”",the-new-york-times,The New York Times
By Isabella Kwai,"Coronavirus, U.S. Protests, Russian Oil Spill: Your Friday Briefing",Here’s what you need to know.,https://www.nytimes.com/2020/06/05/briefing/coronavirus-america-protests-russia-oil-spill.html,https://static01.nyt.com/images/2020/06/02/world/00berlin-dispatc-ambriefing-europe-promo/merlin_172972362_9d4fa590-447c-4328-999f-43a3f8546d76-articleLarge.jpg,2020-06-05T04:02:31+0000,(Want to get this briefing by email? Here’s the sign-up.),the-new-york-times,The New York Times
"Compiled by Chris Stanford, Will Dudding and Anna Schaverien","News Quiz: Protests, Hong Kong, Primary Elections",Did you follow the headlines this week?,https://www.nytimes.com/interactive/2020/06/05/briefing/protests-hong-kong-primary-elections-news-quiz.html,https://static01.nyt.com/images/2020/06/02/us/politics/05newsquiz-promo-copy/merlin_173090628_9c9a1070-0e82-48f4-9bde-d3cdc874e370-articleLarge.jpg,2020-06-05T07:30:01+0000,Did you follow the headlines this week?,the-new-york-times,The New York Times
By Gabe Cohn,What’s on TV Friday: ‘Yourself and Yours’ and ‘Circumstantial Pleasures’,"Hong Sang-soo’s “Yourself and Yours” has a virtual debut. And the artist Lewis Klahr takes part in a virtual Q. and A. about his latest film, which can be streamed.",https://www.nytimes.com/2020/06/05/arts/television/whats-on-tv-friday-we-are-freestyle-love-supreme-circumstantial-pleasures.html,https://static01.nyt.com/images/2020/06/05/arts/05tvcol-yourselfandyours/05tvcol-yourselfandyours-articleLarge.jpg,2020-06-05T05:00:08+0000,"YOURSELF AND YOURS (2020) Watch on virtual cinemas. Alcohol and love infuse “Yourself and Yours,” a new movie from the South Korean filmmaker Hong Sang-soo. It kicks off with a breakup: Young-soo (Kim Ju-hyuk) tells Min-jung (Lee Yoo-young), his girlfriend, to quit drinking. She quits him instead. The plot that follows involves mystery and despondency. “Hong’s formal confidence yields a movie that’s very simply constructed and utterly engrossing,” Glenn Kenny wrote in his review for The New York Times. He named the film a Critic’s Pick. “There are a lot of scenes done in a single shot, usually static, but when there’s a zoom (his preferred camera flourish), it’s unfussy and direct,” Kenny wrote. “He puts you in tune with the world of his sad-sack characters immediately, and their rhythm becomes the rhythm of the story.” The film was released overseas in 2016, but is just now having its stateside debut; it’s available this weekend from many virtual cinemas, including Film at Lincoln Center’s.",the-new-york-times,The New York Times
,"Revisiting the Arab Spring, in Letters to the Editor",Readers respond to recent issues of the Sunday Book Review.,https://www.nytimes.com/2020/06/05/books/review/revisiting-the-arab-spring-in-letters-to-the-editor.html,https://static01.nyt.com/images/2020/05/24/books/07letters/24Worth01-articleLarge-v2.jpg,2020-06-05T09:00:06+0000,To the Editor:,the-new-york-times,The New York Times
"By Sarah Kerr, Emma Cott, Katie G. Nelson, Dmitriy Khavin and Mike Shum",He Was Philando Castile’s Friend. Now He’s Running for Office.,"“If we’re not at the table, we’re on the menu.” We followed a Minnesota organizer whose run for office has taken on new urgency since George Floyd’s death.",https://www.nytimes.com/video/us/100000007168058/john-thompson-george-floyd-protests.html,https://static01.nyt.com/images/2020/06/06/video/05-John-Thompson/05-John-Thompson-articleLarge.jpg,2020-06-05T09:00:01+0000,"“If we’re not at the table, we’re on the menu.” We followed a Minnesota organizer whose run for office has taken on new urgency since George Floyd’s death.",the-new-york-times,The New York Times
By Jeff Sommer,Why the Stock Market Just Doesn’t Care,"Civil unrest, racial inequality, pandemic, recession, severe unemployment? No problem.",https://www.nytimes.com/2020/06/05/business/why-the-stock-market-just-doesnt-care.html,https://static01.nyt.com/images/2020/06/07/business/05Virus-Strategies-illo/05Virus-Strategies-illo-articleLarge.jpg,2020-06-05T14:03:36+0000,Towns and cities across the United States have been convulsed in protest against police killings of black people. The president has declared that he is prepared to deploy the United States military to “dominate” the streets — while his secretary of defense says he opposes using military force against American civilians.,the-new-york-times,The New York Times
By Robert H. Frank,Don’t Kid Yourself: Online Lectures Are Here to Stay,"The economic forces are too powerful for virtual instruction to go away after the pandemic. The important question is who will benefit financially, a Cornell economist says.",https://www.nytimes.com/2020/06/05/business/online-learning-winner-coronavirus.html,https://static01.nyt.com/images/2020/06/07/business/05View-illo/05View-illo-articleLarge.jpg,2020-06-05T13:00:09+0000,"Many smart people are predicting that unpleasant experiences with online learning during the pandemic will slow or reverse trends toward remote instruction. Little wonder: Aging Luddites like me, struggling to transmit our thoughts over unstable internet connections, have not been compelling advertisements for change.",the-new-york-times,The New York Times
