author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
By David Leonhardt,A new Times quiz,Test your knowledge of history.,https://www.nytimes.com/2023/08/06/briefing/a-new-times-quiz.html,https://static01.nyt.com/images/2023/08/04/upshot/06-the-morning-promo/flashback-promo-still-newsletter-articleLarge-v7.jpg,2023-08-06T11:59:20+0000,"Today, my colleagues at the Upshot section are introducing a beta version of a weekly history quiz. It’s called Flashback, and it’s free for all readers for a limited time.",the-new-york-times,The New York Times
By Peter Baker,Anguish in Camelot: Kennedy Campaign Roils Storied Political Family,The presidential bid by Robert F. Kennedy Jr. has tested the bonds of an iconic Democratic clan that does not want him to run and does not know what to do about it.,https://www.nytimes.com/2023/08/06/us/politics/rfk-campaign-kennedy-family.html,https://static01.nyt.com/images/2023/08/05/multimedia/00dc-kennedy1-wbgm/00dc-kennedy1-wbgm-articleLarge.jpg,2023-08-06T09:00:42+0000,"Jack Schlossberg had had enough. The only grandson of President John F. Kennedy, Mr. Schlossberg had been watching the presidential campaign of his cousin Robert F. Kennedy Jr. with increasing dismay.",the-new-york-times,The New York Times
By Cecilia Kang and Ana Swanson,Indiana Tests if the Heartland Can Transform Into a Chip Hub,"The state has little experience with semiconductors, but the Biden administration has promised to unleash opportunity in “the heartland of America” through the $52 billion CHIPS Act.",https://www.nytimes.com/2023/08/06/technology/indiana-chips-act.html,https://static01.nyt.com/images/2023/07/28/multimedia/CHIPS-INDIANA-05-qlbv/CHIPS-INDIANA-05-qlbv-articleLarge.jpg,2023-08-06T09:00:41+0000,"Over the past 14 months, Indiana began converting 10,000 acres of corn and bean fields into an innovation park. State leaders met with the chief executives of semiconductor giants in South Korea, Taiwan and Japan. And they hosted top Biden administration officials to show off a $100 million expansion of chip research and development facilities at a local university.",the-new-york-times,The New York Times
By Jeré Longman,"For Megan Rapinoe, an Ending Not Even She Could Have Imagined",A missed penalty kick was a cruel way to draw down the curtain on a star’s World Cup career. But her influence and legacy were never about soccer alone.,https://www.nytimes.com/2023/08/06/sports/soccer/megan-rapinoe-womens-world-cup.html,https://static01.nyt.com/images/2023/08/06/multimedia/06rapinoe-appraisal-01-qlgt/06rapinoe-appraisal-01-qlgt-articleLarge.jpg,2023-08-06T15:07:02+0000,"It ended in the most excruciating way for Megan Rapinoe: a penalty kick skied over the crossbar, shock, disappointment, a rueful smile to herself.",the-new-york-times,The New York Times
By Brooks Barnes,"‘Barbie’ Reaches $1 Billion at the Box Office, Studio Says","No movie in Warner Bros. history has sold so many tickets so fast, the studio said of the movie directed by Greta Gerwig.",https://www.nytimes.com/2023/08/06/movies/barbie-1-billion-box-office.html,https://static01.nyt.com/images/2023/08/03/multimedia/00barbie-billion-lwch/00barbie-billion-lwch-articleLarge.jpg,2023-08-06T15:58:11+0000,"In the history of Hollywood, very few people — 28 to be precise, all men — have had the sole directing credit on a billion-dollar movie.",the-new-york-times,The New York Times
"By Robert Kolker, Jack D'Isidoro, Aaron Esposito, John Woo, Sophia Lanman and Lance Neal",The Sunday Read: ‘The Vanishing Family: Life in the Shadow of a Cruel Genetic Mutation’,They all have a 50-50 chance of inheriting a terrible genetic mutation — which means disappearing into dementia in middle age. This is the story of what it’s like to live with those odds.,https://www.nytimes.com/2023/08/06/podcasts/the-daily/gene-dementia.html,,2023-08-06T10:00:08+0000,"When Barb’s father all but left, her mother turned inward, sitting quietly in front of the television, always smoking, often with a cocktail. Something had overtaken her, though it wasn’t clear what.",the-new-york-times,The New York Times
By Maggie Astor,"Back in Competition, It’s as if Simone Biles Never Left","Biles won the U.S. Classic by 5 points in her return to elite gymnastics, after she withdrew from the Tokyo Olympics in 2021.",https://www.nytimes.com/2023/08/05/sports/olympics/simone-biles-gymnastics-us-classic.html,https://static01.nyt.com/images/2023/08/05/multimedia/05gym-biles-pose-kwlf/05gym-biles-pose-kwlf-articleLarge.jpg,2023-08-06T00:02:27+0000,It did not look like Simone Biles had been gone.,the-new-york-times,The New York Times
By Neal E. Boudette,Automakers Face a Labor Showdown as the E.V. Era Looms,The United Auto Workers leader vowed to be tougher than his predecessors in contract talks. His initial demands attach big numbers to that promise.,https://www.nytimes.com/2023/08/06/business/uaw-auto-workers-contract.html,https://static01.nyt.com/images/2023/08/06/multimedia/06uaw-mjfb/06uaw-mjfb-articleLarge.jpg,2023-08-06T09:00:10+0000,Detroit may be headed for a tumultuous labor showdown.,the-new-york-times,The New York Times
,Houston Volunteers Fight Tickets for Serving Meals to Homeless People,"A Food Not Bombs chapter faces $23,500 in fines for serving meals to homeless people in violation of a city ordinance.",https://www.nytimes.com/2023/08/06/us/houston-food-not-bombs-fined-feeding-homeless.html,https://static01.nyt.com/images/2023/08/04/multimedia/04xp-fines-chkw/04xp-fines-chkw-articleLarge.jpg,2023-08-06T20:50:52+0000,"A volunteer group that has been feeding homeless people in Houston with heaping plates of rice, fresh fruit and vegetables outside the city’s library for more than a decade is fighting a local law that could cost $23,500 in fines.",the-new-york-times,The New York Times
By The New York Times,At Least 24 Killed in Minibus Crash in Morocco,"The vehicle overturned at a curve on its way to a weekly town market southeast of Marrakesh, officials said.",https://www.nytimes.com/2023/08/06/world/africa/morocco-bus-crash.html,https://static01.nyt.com/images/2023/08/06/multimedia/06morocco-bus-crash-phml/06morocco-bus-crash-phml-articleLarge.jpg,2023-08-06T17:41:55+0000,"RABAT, Morocco — At least 24 people died Sunday in a bus crash in central Morocco, in one of the deadliest such accidents in recent years in the country, which has a poor road safety record.",the-new-york-times,The New York Times
