author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
By Alex Lemonides,"While life expectancy is rebounding in parts of the world, white deaths drive a further U.S. drop.","Life expectancy in the United States continued to drop in 2021, while rebounding from the pandemic in many other high-income countries, according to a new preliminary analysis that found the U.S. decline was driven largely by deaths among white Americans.",https://www.nytimes.com/2022/04/09/us/while-life-expectancy-is-rebounding-in-parts-of-the-world-white-deaths-drive-a-further-us-drop.html,https://static01.nyt.com/images/2022/01/24/us/politics/08virus-briefing-us-life-expectancy-02/merlin_195029952_20ac249d-9aa9-4962-bb3e-1f9e63236aaa-articleLarge.jpg,2022-04-09T19:04:44+0000,"Life expectancy in the United States continued to drop in 2021, while rebounding from the pandemic in many other high-income countries, according to a new preliminary analysis that found the U.S. decline was driven largely by deaths among white Americans.",the-new-york-times,The New York Times
By Ian Austen,Will a Ban on Foreign Real Estate Buyers Lower House Prices?,Among the many budget measures to make housing more affordable is a two-year ban on sales to foreign buyers. But details are scarce.,https://www.nytimes.com/2022/04/09/world/canada/foreign-real-estate-buyer-ban.html,https://static01.nyt.com/images/2022/04/09/world/09CANADALETTER-REALESTATE2/09CANADALETTER-REALESTATE2-articleLarge.jpg,2022-04-09T10:00:04+0000,"Soaring real estate prices, the second most popular topic of conversation among Canadians after the weather, loomed large in the federal budget presented to Parliament on Thursday by Chrystia Freeland, the finance minister and deputy prime minister.",the-new-york-times,The New York Times
By Michelle Ruiz,Ayodele Casel Is on Tap for ‘Funny Girl’,"The barrier-breaking master tap dancer is now taking the art form to Broadway, in a highly anticipated revival.",https://www.nytimes.com/2022/04/09/style/ayodele-casel-is-on-tap-for-funny-girl.html,https://static01.nyt.com/images/2022/04/10/fashion/10AYODELE1/merlin_204963720_8c9535c9-2375-4614-9d32-83dd31b6202a-articleLarge.jpg,2022-04-09T09:00:17+0000,"When chorus auditions began last December for the buzzy revival of “Funny Girl” on Broadway, many hopefuls struggled with the tap dance combination. Some, recalled a choreographer, stopped midway through, made prayer hands of gratitude and exited.",the-new-york-times,The New York Times
By Matina Stevis-Gridneff and Ivan Nechepurenko,Latest E.U. Sanctions Get Personal With Putin’s Daughters and Confidants,The targets included one of the most trusted technocrats in Mr. Putin’s economic policy team and the head of a construction empire who used to practice judo with the Russian leader.,https://www.nytimes.com/2022/04/09/world/europe/eu-putin-sanctions-daughters.html,https://static01.nyt.com/images/2022/04/09/world/09ukraine-blog-eu-sanctions-whos-who-01/merlin_164108451_56af7e0f-bd13-46fa-b06b-df2b451ffeab-articleLarge.jpg,2022-04-09T11:50:16+0000,"A number of high-profile names were added Friday to the European Union’s list of sanctioned individuals as part of the bloc’s fifth package of measures against Russia, none more personal for President Vladimir V. Putin of Russia than his own daughters.",the-new-york-times,The New York Times
By Knvul Sheikh,How to Improve Heart Health After Covid,Evidence suggests that Covid survivors have substantially higher chances of developing cardiovascular disease. But experts say there are effective ways to minimize the risk.,https://www.nytimes.com/2022/04/09/well/heart-health-after-covid.html,https://static01.nyt.com/images/2022/03/17/well/00well-heart-covid/00well-heart-covid-articleLarge.jpg,2022-04-09T09:00:09+0000,"Before Jennifer Fagan got Covid-19 in March 2020, she considered herself somewhat of a fitness enthusiast. She used to go running two or three times a week and took a hot yoga class almost every other day. But several weeks after she recovered from the initial stages of the illness, she still felt excruciating pain in her chest and got winded all the time. By June, she started having heart palpitations. “I told my doctor that I felt like I was in the body of a 70 or 80 year old,” Ms. Fagan recalled.",the-new-york-times,The New York Times
By Matt Bruenig,The Case for Paying Parents Who Care for Their Own Kids,Is being in the formal workplace necessarily a sign of progress?,https://www.nytimes.com/2022/04/09/opinion/paying-parents-for-child-care.html,https://static01.nyt.com/images/2022/04/09/opinion/09bruenig_2/09bruenig_2-articleLarge.jpg,2022-04-09T15:00:07+0000,"In some European countries, parents can choose between sending their children to heavily subsidized day care or receiving a stipend from the government to take care of them at home.",the-new-york-times,The New York Times
By Isaac Aronow and Doug Mennella,Spelling Bee Forum,Feeling stuck on today’s puzzle? We can help.,https://www.nytimes.com/2022/04/09/crosswords/spelling-bee-forum.html,https://static01.nyt.com/images/2022/04/09/crosswords/09bee-forum-sat/09bee-forum-sat-articleLarge.jpg,2022-04-09T07:00:03+0000,"SATURDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",the-new-york-times,The New York Times
By Sarah Wildman,"In the Rush to Return to ‘Normal,’ What Happens to the Vulnerable?",We need a new normal.,https://www.nytimes.com/2022/04/09/opinion/covid-mask-risk-society.html,https://static01.nyt.com/images/2022/04/10/opinion/sunday/09wildman/09wildman-articleLarge.jpg,2022-04-09T15:00:06+0000,"“Covid-19 need no longer control our lives,” President Biden announced in the State of the Union address, speaking to a room of unmasked though back-room-tested members of Congress. He then offered, magnanimously: “If you’re immunocompromised or have some other vulnerability, we have treatments and free high-quality masks. We’re leaving no one behind or ignoring anyone’s needs as we move forward.”",the-new-york-times,The New York Times
By Penelope Green,Delia Ephron Writes Her Way Through Cancer to a Happy Ending,"Her new book is a medical thriller, a cancer memoir, a love story and a hero’s journey — except there were two heroes: Ephron and her husband, who walked with her.",https://www.nytimes.com/2022/04/09/books/delia-ephron-memoir-left-tenth.html,https://static01.nyt.com/images/2022/04/09/obituaries/09ephron-image1/merlin_204097791_e639191c-0848-40f0-9fdc-95a728e09317-articleLarge.jpg,2022-04-09T09:00:08+0000,"The story behind Delia Ephron’s latest book, “Left on Tenth: A Second Chance at Life,” began sweetly, like the romantic comedies Ephron wrote with her sister, Nora Ephron, the beloved author, director and screenwriter of “You’ve Got Mail” and “Sleepless in Seattle.”",the-new-york-times,The New York Times
By Jane Coaston,Football Asks Me to Make Moral Compromises. I Love It Anyway.,"I’m not proud of myself, but nothing can keep me from this game.",https://www.nytimes.com/2022/04/09/opinion/football-moral-compromises.html,https://static01.nyt.com/images/2022/04/09/opinion/09coaston-image/09coaston-image-articleLarge.jpg,2022-04-09T15:00:05+0000,"American football is, to me, the most beautiful sport on earth. Every play is a high-level chess maneuver, performed by some of the most physically adept people alive. The intricacies of the game, the decision making, the coordinated dance of it all: it’s truly gorgeous. And at the professional level, football almost hums with the sound of its own excitement. There are moments in the midst of a great game when I think I’m lucky even to be able to watch it. It’s no wonder to me that football is the most popular spectator sport in America.",the-new-york-times,The New York Times
By Didier Fassin,Emmanuel Macron Is Playing a Dangerous Game,How Emmanuel Macron absorbed the political views of his opponents ,https://www.nytimes.com/2022/04/09/opinion/emmanuel-macron-french-election.html,https://static01.nyt.com/images/2022/04/09/opinion/09Fassin1/09Fassin1-articleLarge.jpg,2022-04-09T05:00:05+0000,"In 2017, Emmanuel Macron was “a meteor born under a lucky star.” A former banker without experience in elective office, he benefited during his first presidential campaign from President François Hollande choosing not to seek re-election, while the conservative candidate and front-runner, François Fillon, faced an embezzlement charge.",the-new-york-times,The New York Times
