author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
,Virus strands Norway racer in Alaska after Iditarod win,"ANCHORAGE, Alaska (AP) — Thomas Waerner won this year’s Iditarod Trail Sled Dog Race in March, but he is still waiting to return to his home in Norway.",https://apnews.com/595a67ce544f8311147605f510ad6bdb,https://bloximages.chicago2.vip.townnews.com/billingsgazette.com/content/tncms/assets/v3/editorial/8/1c/81ce0fe7-77ef-50ef-87f6-54c90cb707c6/5ecb26f853419.image.jpg?crop=1765%2C993%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2020-05-25T01:45:20Z,"FILE - In this March 18, 2020, file photo, Thomas Waerner, of Norway, celebrates in Nome, Alaska, his win in the Iditarod Trail Sled Dog Race. Waerner is still waiting to return to his home in Norway… [+1323 chars]",associated-press,Associated Press
,Virus strands Norway racer in Alaska after Iditarod win,"ANCHORAGE, Alaska (AP) — Thomas Waerner won this year’s Iditarod Trail Sled Dog Race in March, but he is still waiting to return to his home in Norway.",https://apnews.com/595a67ce544f8311147605f510ad6bdb,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/assets/v3/editorial/1/51/15142f88-fcf2-55ac-a50c-839d78be8bb7/5ecb26efa0211.image.jpg?crop=1765%2C993%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2020-05-25T01:45:20Z,"ANCHORAGE, Alaska (AP) Thomas Waerner won this years Iditarod Trail Sled Dog Race in March, but he is still waiting to return to his home in Norway.
Waerner and his 16 dogs have been stranded in Ala… [+1781 chars]",associated-press,Associated Press
By DOUG FERGUSON AP Golf Writer,"Woods, Brady win a TV charity match as good as real thing",Tom Brady delivered the shot of the match that made it easy to forget the rest of his swings. Tiger Woods didn't miss a fairway and earned a small measure of revenge against Phil Mickelson.,https://apnews.com/2398ef95273cb7b584835832f61abdb7,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/custom/image/4ce82390-59b2-11e6-a3c5-b77ec6e8d16d.png?resize=600%2C517,2020-05-25T00:38:31Z,"Woods and Manning took the lead on the third hole and never trailed, building a 3-up lead in fourballs on the front nine, with Manning making two birdies (one was a net par).
Brady, whose six Super … [+1069 chars]",associated-press,Associated Press
,Judge rules against Florida on felons paying fines to vote,"TALLAHASSEE, Fla. (AP) — A Florida law requiring felons to pay legal fees as part of their sentences before regaining the vote is unconstitutional for those unable to pay, or unable to find out how much they owe, a federal…",https://apnews.com/a91404d0db88bac1beb085f31d74c9df,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/assets/v3/editorial/e/62/e629fddd-12d8-580d-ab91-186a926dc78a/5ecb15604c87f.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2020-05-25T00:28:42Z,"TALLAHASSEE, Fla. (AP) A Florida law requiring felons to pay legal fees as part of their sentences before regaining the vote is unconstitutional for those unable to pay, or unable to find out how muc… [+2979 chars]",associated-press,Associated Press
Associated Press,Warehouse fire devastates San Francisco's fishing industry,"SAN FRANCISCO (AP) — A huge fire that tore through a warehouse on San Francisco's Fisherman's Wharf has destroyed fishing gear used to deliver about two-thirds of the city's fresh seafood, threatening to disrupt the upcoming Dungeness crab season, local…",https://apnews.com/6d87d10f8470ee0c86b1255594b6c6dd,https://bloximages.chicago2.vip.townnews.com/billingsgazette.com/content/tncms/assets/v3/editorial/c/cf/ccf2221f-6822-526f-9ec8-adba04e0b420/5ecb3893bf163.image.jpg?crop=1662%2C935%2C0%2C156&resize=1120%2C630&order=crop%2Cresize,2020-05-25T02:55:47Z,"SAN FRANCISCO (AP) A huge fire that tore through a warehouse on San Francisco's Fisherman's Wharf has destroyed fishing gear used to deliver about two-thirds of the city's fresh seafood, threatening … [+1108 chars]",associated-press,Associated Press
,"Richmond, Collingwood to kick off Aussie rules relaunch","MELBOURNE, Australia (AP) — The Australian Football League will open its season reboot with a so-called blockbuster between defending champion Richmond and Collingwood on June 11 at the Melbourne Cricket Ground.",https://apnews.com/085f11b507651f50ad958042e17411d0,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/custom/image/4ce82390-59b2-11e6-a3c5-b77ec6e8d16d.png?resize=600%2C517,2020-05-25T05:57:48Z,"MELBOURNE, Australia (AP) The Australian Football League will open its season reboot with a so-called blockbuster between defending champion Richmond and Collingwood on June 11 at the Melbourne Crick… [+1212 chars]",associated-press,Associated Press
By NICK PERRY Associated Press,New Zealand leader carries on with TV interview during quake,"WELLINGTON, New Zealand (AP) — New Zealand Prime Minister Jacinda Ardern barely skipped a beat when an earthquake struck during a live television interview Monday morning.",https://apnews.com/e3fb3e9cfb91d246cb4248139cffb275,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/assets/v3/editorial/b/c2/bc276a08-c3b2-5b8d-ae94-292d9723a564/5ecb629dd07dd.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2020-05-25T05:46:19Z,"WELLINGTON, New Zealand (AP) New Zealand Prime Minister Jacinda Ardern barely skipped a beat when an earthquake struck during a live television interview Monday morning.
She interrupted Newshub host… [+1454 chars]",associated-press,Associated Press
By CURT ANDERSON and BRIAN MAHONEY Associated Press,Memorial Day weekend draws crowds and triggers warnings,"ST. PETERSBURG, Florida. (AP) — The Memorial Day weekend marking the unofficial start of summer in the U.S. meant big crowds at beaches and warnings from authorities about people disregarding the coronavirus social-distancing rules and risking a resurgence of…",https://apnews.com/cc141aa93be9c403fe9168e3db3b4630,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/assets/v3/editorial/e/03/e0377a2e-7593-5ce8-9a82-1bfc3f7b496d/5ecb629f7b36c.image.jpg?crop=1694%2C953%2C0%2C135&resize=1120%2C630&order=crop%2Cresize,2020-05-25T05:45:35Z,"ST. PETERSBURG, Florida. (AP) The Memorial Day weekend marking the unofficial start of summer in the U.S. meant big crowds at beaches and warnings from authorities about people disregarding the coron… [+6938 chars]",associated-press,Associated Press
,"Joe Harvey, former New Mexico state senator, dies at 80","HOBBS, N.M. (AP) — Joe Harvey, a former Democratic state senator in New Mexico, who also served as Hobbs city manager for 23 years, died this month.",https://apnews.com/b12743ae0279fd5a7b5b53f396312389,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/custom/image/00f1ee32-f2d0-11e6-9926-f7249dbfe53a.jpg,2020-05-25T05:20:56Z,"HOBBS, N.M. (AP) Joe Harvey, a former Democratic state senator in New Mexico, who also served as Hobbs city manager for 23 years, died this month.
His family said Sunday he died May 8, at his home i… [+726 chars]",associated-press,Associated Press
By RUSSELL CONTRERAS Associated Press,New Mexico may elect historic all-female US House delegation,"RIO RANCHO, N.M. (AP) — New Mexico voters have a chance this year to send a historic all-female U.S. House delegation to Congress, no matter which party wins races.",https://apnews.com/1b5aa3275670dffa5ff0da278c942aec,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/assets/v3/editorial/5/c8/5c860dac-6e6e-5bbe-a53d-3cd923138cd9/5ecb5b8af3f22.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2020-05-25T05:17:27Z,"RIO RANCHO, N.M. (AP) New Mexico voters have a chance this year to send a historic all-female U.S. House delegation to Congress, no matter which party wins races.
And the states three congresswomen … [+5059 chars]",associated-press,Associated Press
,"Asia Today: More Australians in class, Tokyo measure to ease",BANGKOK (AP) — Students in two more Australian states returned to school full-time Monday as numbers of COVID-19 patients in hospitals across the country fall.,https://apnews.com/1bbbe5f538a9cbaebc18c9aadb20c40b,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/5/ee/5eeb3787-0001-58d6-a1f9-d30a46d185c3/5ecb5829c92fe.image.jpg?crop=1763%2C992%2C0%2C92&resize=1120%2C630&order=crop%2Cresize,2020-05-25T05:13:23Z,"BANGKOK (AP) Students in two more Australian states returned to school full-time Monday as numbers of COVID-19 patients in hospitals across the country fall.
New South Wales and Queensland states jo… [+1070 chars]",associated-press,Associated Press
