author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
,Blackhawks advance after eliminating Oilers 3-1 in best-of-5,"Edmonton, Alberta (AP) — Brandon Saad, Matthew Highmore and Dominik Kubalik scored and the Chicago Blackhawks beat Edmonton 3-2 on Friday, knocking the Oilers out of the postseason tournament.",https://apnews.com/e2c7f0afcbb62ebf01e7bc855b46769a,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/a/9d/a9d17de3-7285-54a7-af9c-5a9333c8fb05/5f2e0afcc40c5.image.jpg?crop=1766%2C993%2C0%2C90&resize=1120%2C630&order=crop%2Cresize,2020-08-08T01:59:28Z,"Edmonton, Alberta (AP) Brandon Saad, Matthew Highmore and Dominik Kubalik scored and the Chicago Blackhawks beat Edmonton 3-2 on Friday, knocking the Oilers out of the postseason tournament.
The Bla… [+1144 chars]",associated-press,Associated Press
By MARK DIDTLER Associated Press,"Perez hits sac fly in the 8th, Rays beat Yankees 1-0","ST. PETERSBURG, Fla. (AP) — Pinch-hitter Michael Perez hit a sacrifice fly in the eighth inning on his 28th birthday, six Tampa Bay pitchers combined on a two-hitter and the Tampa Bay Rays beat the AL East-leading New York Yankees…",https://apnews.com/61ac52d5c794e2ce20ced67b827c39e6,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/custom/image/4ce82390-59b2-11e6-a3c5-b77ec6e8d16d.png?resize=600%2C517,2020-08-08T01:53:39Z,"ST. PETERSBURG, Fla. (AP) Pinch-hitter Michael Perez hit a sacrifice fly in the eighth inning on his 28th birthday, six Tampa Bay pitchers combined on a two-hitter and the Tampa Bay Rays beat the AL … [+1123 chars]",associated-press,Associated Press
Jacques Billeaud,Arpaio loses sheriff's race in 2nd failed comeback bid...,PHOENIX (AP) — Joe Arpaio on Friday was narrowly defeated in his bid to win back the sheriff’s post in metro Phoenix that he held for 24 years before being voted out in 2016 amid voter...,https://apnews.com/7ee55d22b1ad5910bb42b64a78f714bf,https://storage.googleapis.com/afs-prod/media/250ed944643c41abb23a2ec1038adf71/3000.jpeg,2020-08-08T01:52:37Z,PHOENIX (AP) Joe Arpaio on Friday was narrowly defeated in his bid to win back the sheriffs post in metro Phoenix that he held for 24 years before being voted out in 2016 amid voter frustrations over… [+3032 chars],associated-press,Associated Press
By MARK STEVENSON Associated Press,Bad week for Mexico tourism capped by mis-translations,"MEXICO CITY (AP) — It has been a bad week for Mexican tourism promotion, and it got worse Friday when the English language version of the country’s tourism website appeared with hilarious mis-translations.",https://apnews.com/5d4d94cc8b8fd89c961f28d186521535,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/assets/v3/editorial/2/55/2557957b-49f2-5396-8a1e-701a1fffbfe6/5f2e0b032ae35.image.jpg?crop=1818%2C1023%2C0%2C58&resize=1120%2C630&order=crop%2Cresize,2020-08-08T01:50:13Z,"FILE - This Sept. 20, 2013 file photo shows an aerial view of the Pacific resort city of Acapulco, Mexico. The Mexican coastal city pulled a pair of controversial video ads Thursday, Aug. 6, 2020, to… [+1685 chars]",associated-press,Associated Press
,Liberty get first win with 74-66 victory over Mystics,"BRADENTON, Fla. (AP) — Amanda Zahui B. scored 14 points with 14 rebounds, Kia Nurse scored 17 points and the New York Liberty gave head coach Walt Hopkins his first career win with a 74-66 victory over the Washington Mystics…",https://apnews.com/6c1e7224d1f4ea38e337fba25de864ba,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/custom/image/4ce82390-59b2-11e6-a3c5-b77ec6e8d16d.png?resize=600%2C517,2020-08-08T01:43:47Z,"BRADENTON, Fla. (AP) Amanda Zahui B. scored 14 points with 14 rebounds, Kia Nurse scored 17 points and the New York Liberty gave head coach Walt Hopkins his first career win with a 74-66 victory over… [+743 chars]",associated-press,Associated Press
,"Harris, Embiid lead 76ers past Magic 108-101","LAKE BUENA VISTA, Fla. (AP) — Tobias Harris had 23 points and 15 rebounds, Joel Embiid turned in a strong second half and finished with 23 points and 13 rebounds and the Philadelphia 76ers held off the Orlando Magic 108-101…",https://apnews.com/de112c2c537bf78acbc89d3d7e24afbe,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/0/fa/0fab4f55-18f7-549a-98c0-64f2c3950123/5f2e07e21b968.image.jpg?crop=1734%2C975%2C0%2C109&resize=1120%2C630&order=crop%2Cresize,2020-08-08T01:26:02Z,"LAKE BUENA VISTA, Fla. (AP) Tobias Harris had 23 points and 15 rebounds, Joel Embiid turned in a strong second half and finished with 23 points and 13 rebounds and the Philadelphia 76ers held off the… [+1734 chars]",associated-press,Associated Press
,Lions waive DT Daylon Mack,"ALLEN PARK, Mich. (AP) — The Detroit Lions waived defensive tackle Daylon Mack.",https://apnews.com/ec86c1f8b1653a0f498ae4d17ba84779,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/custom/image/4ce82390-59b2-11e6-a3c5-b77ec6e8d16d.png?resize=600%2C517,2020-08-08T01:12:54Z,"ALLEN PARK, Mich. (AP) The Detroit Lions waived defensive tackle Daylon Mack.
The team announced the move Friday. The NFL's transaction report listed the move with a failed physical designation.
Th… [+451 chars]",associated-press,Associated Press
,Zane Smith scores first NASCAR win in overtime at Michigan,"BROOKLYN, Mich. (AP) — Zane Smith scored the first Truck Series win of his career Friday night with a last-lap pass in double overtime at Michigan International Speedway.",https://apnews.com/77de54fc714a46d0eacf743f147a9064,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/c/c9/cc9e9a61-65e0-5fe3-b361-9946f6f102e9/5f2e004d6d9a3.image.jpg?crop=1764%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2020-08-08T01:11:02Z,"BROOKLYN, Mich. (AP) Zane Smith scored the first Truck Series win of his career Friday night with a last-lap pass in double overtime at Michigan International Speedway.
Grant Enfinger tried to win t… [+1236 chars]",associated-press,Associated Press
By HOWARD FENDRICH AP Sports Writer,Even Davis gets 2 hits as O's total 19 in 11-0 win at Nats,"WASHINGTON (AP) — Even Chris Davis got in on the act for the suddenly slugging Orioles, doubling his season total by collecting two of Baltimore’s 19 hits and raising his average from .087 to .143 in an 11-0 victory over…",https://apnews.com/8ab6d9f4e0f313bc8bb2dab7bbb40833,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/6/25/625430a8-29df-5201-a294-f5dba379b394/5f2e001a87e3c.image.jpg?crop=1772%2C997%2C0%2C86&resize=1120%2C630&order=crop%2Cresize,2020-08-08T01:10:08Z,"WASHINGTON (AP) Even Chris Davis got in on the act for the suddenly slugging Orioles, doubling his season total by collecting two of Baltimores 19 hits and raising his average from .087 to .143 in an… [+1150 chars]",associated-press,Associated Press
By JAY COHEN AP Sports Writer,White Sox slugger Eloy Jiménez wants to stay in left,"CHICAGO (AP) — Eloy Jiménez has no interest in the designated-hitter job with the Chicago White Sox. Doesn't want to hear anything about a late-inning defensive replacement, either.",https://apnews.com/db1b1b22e0f87228f360558fc1f37615,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/9/7f/97fa7b2c-8e63-5629-abcd-e0603727d763/5f2cd9442a177.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2020-08-08T00:57:54Z,"By the time Jiménez regained his footing, Yelich was flying around second base and he beat the throw home for his first career inside-the-park homer helping propel the Brewers to a four-run inning an… [+1073 chars]",associated-press,Associated Press
,State Rep. Beth Doglio secures second place in 10th CD race,"OLYMPIA, Wash. (AP) — Two women, both Democrats, have advanced to the general election in the the race for Washington’s 10th Congressional District.",https://apnews.com/d2141f0f14af8fe2b7701df32d51c892,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/custom/image/00f1ee32-f2d0-11e6-9926-f7249dbfe53a.jpg,2020-08-08T00:53:24Z,"OLYMPIA, Wash. (AP) Two women, both Democrats, have advanced to the general election in the the race for Washingtons 10th Congressional District.
Democratic state Rep. Beth Doglio secured the second… [+1070 chars]",associated-press,Associated Press
,Brown leads Lynx to 4th straight win beating Fever 87-80,"BRADENTON, Fla, (AP) — Lexie Brown scored a career-high 26 points with nine assists and four steals and the Minnesota Lynx used a second quarter surge to beat the Indiana Fever 87-80 on Friday night.",https://apnews.com/8a32d4e4f9509c206437394da5e53d9a,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/custom/image/4ce82390-59b2-11e6-a3c5-b77ec6e8d16d.png?resize=600%2C517,2020-08-08T00:48:43Z,"BRADENTON, Fla, (AP) Lexie Brown scored a career-high 26 points with nine assists and four steals and the Minnesota Lynx used a second quarter surge to beat the Indiana Fever 87-80 on Friday night.
… [+893 chars]",associated-press,Associated Press
By DAVID EGGERT Associated Press,AP sources: Whitmer met with Biden as he nears VP decision,"LANSING, Mich. (AP) — Gov. Gretchen Whitmer traveled to Delaware last weekend to meet with Joe Biden, the presumptive Democratic presidential nominee's first known in-person session with a potential running mate as he nears a decision.",https://apnews.com/65025dc16aa18353cf868658d9b2314a,https://bloximages.chicago2.vip.townnews.com/billingsgazette.com/content/tncms/assets/v3/editorial/4/af/4afac6f6-2035-585c-bcf7-06c004a41364/5f2dfce0cd7bb.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2020-08-08T00:45:14Z,"FILE - In this Jan. 29, 2020, file photo, Michigan Gov. Gretchen Whitmer delivers her State of the State address to a joint session of the House and Senate, at the state Capitol in Lansing, Mich.
Al… [+1133 chars]",associated-press,Associated Press
By The Associated Press,"LEADING OFF: Cole goes for 20th win in row, Cubs-Cards off",A look at what's happening in the majors on Saturday:,https://apnews.com/201ea45f7abfbdf84cb8308d3ac1830c,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/5/c3/5c33b4b3-a8b7-5229-bb02-1e236971d47d/5f28dd890df56.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2020-08-08T00:42:51Z,"DOUBLING UP
The Phillies and Braves began their series at Citizens Bank Park after a rainout, then will play a doubleheader Sunday.
Bryce Harper and the Phils split a pair of seven-inning games wit… [+1192 chars]",associated-press,Associated Press
