author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
By DOUG FERGUSON AP Golf Writer,LPGA Tour cancels 2 more Asia tournaments due to coronavirus,"The LPGA Tour has canceled two more tournaments in Asia because of the coronavirus, knocking out three of the five tournaments that comprise its first international swing.",https://apnews.com/a82a9beb8eac32dd1e34c68d47b8d9ee,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/custom/image/4ce82390-59b2-11e6-a3c5-b77ec6e8d16d.png?resize=600%2C517,2020-02-10T01:59:10Z,"The LPGA Tour has canceled two more tournaments in Asia because of the coronavirus, knocking out three of the five tournaments that comprise its first international swing.
The LPGA said Sunday night the Honda LPGA Thailand, scheduled for Feb. 20-23, and the … [+1289 chars]",associated-press,Associated Press
,"Elleby scores 34, Washington St. beats Washington 79-67","PULLMAN, Wash. (AP) — CJ Elleby scored a career-high 34 points to lead Washington State to a 79-67 victory over in-state rival Washington on Sunday.",https://apnews.com/6c445299ffd8336dbdf413872361f942,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/custom/image/4ce82390-59b2-11e6-a3c5-b77ec6e8d16d.png?resize=600%2C517,2020-02-10T01:46:00Z,"PULLMAN, Wash. (AP) CJ Elleby scored a career-high 34 points to lead Washington State to a 79-67 victory over in-state rival Washington on Sunday.
After scoring just seven points on 2-of-12 shooting in his team's 66-49 loss vs. Arizona, Elleby made 9 of 16 f… [+1084 chars]",associated-press,Associated Press
By AARON BRACY Associated Press,"Korkmaz, Embiid lead 76ers past Bulls","PHILADELPHIA (AP) — Furkan Korkmaz scored 31 points, Joel Embiid had 28 points and 12 rebounds and the Philadelphia 76ers beat the Chicago Bulls 118-111 on Sunday night to improve their NBA-best home record to 24-2.",https://apnews.com/7542e85b5fcd25426dfe83952f560725,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/5/95/59536b4b-92a8-5fe1-90d3-3da95c6caf25/5e40b94184be0.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2020-02-10T01:41:16Z,"PHILADELPHIA (AP) Furkan Korkmaz scored 31 points, Joel Embiid had 28 points and 12 rebounds and the Philadelphia 76ers beat the Chicago Bulls 118-111 on Sunday night to improve their NBA-best home record to 24-2.
Ben Simmons added 19 points, 10 assists and … [+3321 chars]",associated-press,Associated Press
By DARLENE SUPERVILLE Associated Press,"Trump hosts governors, claims credit for their performance",WASHINGTON (AP) — President Donald Trump claimed some of the credit Sunday as he congratulated America's governors for what he said is the “tremendous” yet sometimes difficult job they're doing leading their states.,https://apnews.com/e8e1363b493d94a89587dd41543f4382,https://bloximages.newyork1.vip.townnews.com/tulsaworld.com/content/tncms/assets/v3/editorial/f/21/f214e024-2939-5a4f-8a88-c4900d489e2a/5e40b6541de0f.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,2020-02-10T01:39:26Z,"WASHINGTON (AP) President Donald Trump claimed some of the credit Sunday as he congratulated America's governors for what he said is the tremendous yet sometimes difficult job they're doing leading their states.
Most of the states, almost everyone has set a … [+1440 chars]",associated-press,Associated Press
By MARK KENNEDY AP Entertainment Writer,'You've Got a Friend in Me' — 'Toy Story 4' wins Oscar,NEW YORK (AP) — Talk about having a friend: “Toy Story 4” has become the first franchise to earn two animated film Oscars.,https://apnews.com/addec9fd40a18623a6d26dc26df94af2,https://bloximages.newyork1.vip.townnews.com/richmond.com/content/tncms/assets/v3/editorial/b/c0/bc071358-c95f-5b90-b1e0-f3e61d665f22/5e40b2cc74521.image.jpg?crop=1801%2C1013%2C122%2C0&resize=1120%2C630&order=crop%2Cresize,2020-02-10T01:29:16Z,"NEW YORK (AP) Talk about having a friend: Toy Story 4 has become the first franchise to earn two animated film Oscars.
The Disney and Pixar collaboration won the Academy Award on Sunday for best animated feature. The franchises third installment Toy Story 3 … [+1247 chars]",associated-press,Associated Press
By ANNE M. PETERSON AP Sports Writer,US women beat Canada 3-0 in Olympic qualifying final,"CARSON, Calif. (AP) — Lynn Williams broke open a scoreless stalemate with a goal in the 61st minute and the United States beat Canada 3-0 on Sunday in the title match of the CONCACAF Women’s Olympic qualifying tournament.",https://apnews.com/5755cbd9cd88dbd9ef76277e9324363a,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/a/b8/ab8e6d97-9af1-520e-8cf5-a512f13edb1a/5e40b5b030535.image.jpg?crop=1763%2C992%2C0%2C92&resize=1120%2C630&order=crop%2Cresize,2020-02-10T01:25:27Z,"Julir Ertz wore the captains armband for her 99th appearance with the team. Christen Press, who had scored in the teams last six games, also started. Press was the fifth U.S. woman to score in six straight games, joining Mia Hamm, Michelle Akers, April Heinri… [+1074 chars]",associated-press,Associated Press
By BETH HARRIS Associated Press,"Pitt wins Oscar as supporting actor for ""Once Upon a Time""","LOS ANGELES (AP) — Brad Pitt won his first acting Oscar on Sunday night, claiming the supporting actor trophy for “Once Upon a Time ... in Hollywood.”",https://apnews.com/7ab27ff27490fd49ccea7e7839dd731c,https://bloximages.newyork1.vip.townnews.com/richmond.com/content/tncms/assets/v3/editorial/5/a1/5a1bdcdc-7770-5508-8bf2-88da86037206/5e40b2cdf3877.image.jpg?crop=1684%2C947%2C0%2C141&resize=1120%2C630&order=crop%2Cresize,2020-02-10T01:24:02Z,"LOS ANGELES (AP) Brad Pitt won his first acting Oscar on Sunday night, claiming the supporting actor trophy for Once Upon a Time ... in Hollywood.
Pitt beat out an iconic group that included Tom Hanks, Anthony Hopkins and Al Pacino.
He was honored for his r… [+2314 chars]",associated-press,Associated Press
By PETE IACOBELLI AP Sports Writer,Pflueger's 18 lead Notre Dame to 61-57 win at Clemson,"CLEMSON, S.C. (AP) — Rex Pflueger had 18 points, and John Mooney had 16 points and 11 rebounds as Notre Dame won its fourth straight with a 61-57 victory over Clemson on Sunday night.",https://apnews.com/fe8cd41201dc72bb495adb59853ba7a8,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/custom/image/4ce82390-59b2-11e6-a3c5-b77ec6e8d16d.png?resize=600%2C517,2020-02-10T01:11:44Z,"CLEMSON, S.C. (AP) Rex Pflueger had 18 points, and John Mooney had 16 points and 11 rebounds as Notre Dame won its fourth straight with a 61-57 victory over Clemson on Sunday night.
The Fighting Irish (15-8, 6-6 Atlantic Coast Conference) rallied from seven … [+1134 chars]",associated-press,Associated Press
,Nadal wins San Vicente at Santa Anita for Baffert,"ARCADIA, Calif. (AP) — Nadal won the $200,000 San Vicente Stakes by three-quarters of a length on Sunday, giving trainer Bob Baffert another Kentucky Derby possibility.",https://apnews.com/5f329b673a56a5c1788289c81a8beaca,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/custom/image/4ce82390-59b2-11e6-a3c5-b77ec6e8d16d.png?resize=600%2C517,2020-02-10T01:01:40Z,"ARCADIA, Calif. (AP) Nadal won the $200,000 San Vicente Stakes by three-quarters of a length on Sunday, giving trainer Bob Baffert another Kentucky Derby possibility.
Ridden by Joel Rosario, Nadal ran seven furlongs in 1:22.59 and paid $2.60 to win as the 1-… [+632 chars]",associated-press,Associated Press
By JULIE PACE AP Washington Bureau Chief,Sanders to seek partial recanvass of Iowa caucus results,WASHINGTON (AP) — Sen. Bernie Sanders' campaign plans to ask for a “partial recanvass” of the results of last week's Iowa caucuses.,https://apnews.com/58397815e08080c41ef1d04579c1707a,https://bloximages.newyork1.vip.townnews.com/richmond.com/content/tncms/assets/v3/editorial/b/85/b854bd74-5c5d-56df-826d-f70b3d6e6bb0/5e40aba0f3faa.image.jpg?crop=1763%2C992%2C0%2C92&resize=1120%2C630&order=crop%2Cresize,2020-02-10T01:01:17Z,"WASHINGTON (AP) Sen. Bernie Sanders' campaign plans to ask for a partial recanvass of the results of last week's Iowa caucuses.
A campaign aide confirmed the plans Sunday night, ahead of a Monday deadline for candidates to ask the Iowa Democratic Party to re… [+1503 chars]",associated-press,Associated Press
