author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
,Johnson leads No. 10 Texas A&M to 79-35 rout of Mississippi,"COLLEGE STATION, Texas (AP) — Ciera Johnson scored 17 points and N’dea Jones grabbed 13 rebounds as No. 10 Texas A&M cruised to a 79-35 victory over Mississippi on Monday night.",https://apnews.com/69f4b1a6c1d599239ab90d94135c07a3,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/custom/image/4ce82390-59b2-11e6-a3c5-b77ec6e8d16d.png?resize=600%2C517,2020-01-07T01:59:43Z,"COLLEGE STATION, Texas (AP) Ciera Johnson scored 17 points and Ndea Jones grabbed 13 rebounds as No. 10 Texas A&amp;M cruised to a 79-35 victory over Mississippi on Monday night.
The Aggies (14-1, 2-0 Southeastern Conference) jumped to a 37-19 lead at halfti… [+1173 chars]",associated-press,Associated Press
,Officers involved in Hillsboro shooting death ID'd,"HILLSBORO, Ore. (AP) — Officials on Monday released the names of two police officers who fatally shot an armed man in a Hillsboro neighborhood four days ago.",https://apnews.com/bef9b3ad55412096ce29312088541495,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/custom/image/00f1ee32-f2d0-11e6-9926-f7249dbfe53a.jpg,2020-01-07T01:45:28Z,"HILLSBORO, Ore. (AP) Officials on Monday released the names of two police officers who fatally shot an armed man in a Hillsboro neighborhood four days ago.
The Oregonian/OregonLive reports Sgt. James Haxton is a 20-year veteran of the Washington County Sheri… [+1112 chars]",associated-press,Associated Press
,Sparks police shot and killed armed suicidal man,"SPARKS, Nev. (AP) — Reno police and sheriff's deputies are investigating Sparks officers' fatal shooting of a suicidal man they say crashed while trying to flee and reached toward a gun before he was killed.",https://apnews.com/096e692afa3f15a279960b2bffa2b987,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/custom/image/00f1ee32-f2d0-11e6-9926-f7249dbfe53a.jpg,2020-01-07T01:44:18Z,"SPARKS, Nev. (AP) Reno police and sheriff's deputies are investigating Sparks officers' fatal shooting of a suicidal man they say crashed while trying to flee and reached toward a gun before he was killed.
Reno police said in a statement Monday Sparks police… [+731 chars]",associated-press,Associated Press
,Oakland man to be freed after double-murder charges dropped,"OAKLAND, Calif. (AP) — An Oakland man who spent five years behind bars while undergoing three murder trials will be freed after charges were dismissed Monday.",https://apnews.com/4428a2aa320894506408771ee13b676b,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/custom/image/00f1ee32-f2d0-11e6-9926-f7249dbfe53a.jpg,2020-01-07T01:43:21Z,"OAKLAND, Calif. (AP) An Oakland man who spent five years behind bars while undergoing three murder trials will be freed after charges were dismissed Monday.
Kyle Puckett, 31, had been scheduled to stand trial a fourth time in connection with the deaths of tw… [+1488 chars]",associated-press,Associated Press
By KIM TONG-HYUNG Associated Press,US strike on Iran could have consequences in North Korea,"SEOUL, South Korea (AP) — The U.S. strike that killed Iran’s top military commander may have had an indirect casualty: a diplomatic solution to denuclearizing North Korea.",https://apnews.com/b6b5f79d170628a0db384f9374ca983f,https://bloximages.newyork1.vip.townnews.com/tulsaworld.com/content/tncms/assets/v3/editorial/8/81/881b5a34-ac0d-5b5b-b758-60bc447b3c3b/5e13e2e169bb4.image.jpg?crop=1763%2C992%2C0%2C92&resize=1120%2C630&order=crop%2Cresize,2020-01-07T01:43:15Z,"SEOUL, South Korea (AP) The U.S. strike that killed Irans top military commander may have had an indirect casualty: a diplomatic solution to denuclearizing North Korea.
Experts say the escalation of tensions between Washington and Tehran will diminish alread… [+4958 chars]",associated-press,Associated Press
,Air Force launches 52 fighter jets in Utah training exercise,"HILL AIR FORCE BASE, Utah (AP) — The U.S. Air Force conducted an exercise involving the launch of 52 fighter jets from a Utah air base, officials said.",https://apnews.com/6e6c734ff7fd500133a8e94b293e3947,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/custom/image/00f1ee32-f2d0-11e6-9926-f7249dbfe53a.jpg,2020-01-07T01:32:49Z,"HILL AIR FORCE BASE, Utah (AP) The U.S. Air Force conducted an exercise involving the launch of 52 fighter jets from a Utah air base, officials said.
Hill Air Force Base launched the F-35A Lightning II fighters over a 10-minute period around 11 a.m. Monday, … [+762 chars]",associated-press,Associated Press
,Judge drops parents' final claim in death on California pier,San Francisco (AP) — A federal judge on Monday dismissed the final outstanding lawsuit filed by the parents of Kate Steinle following her death on a San Francisco pier in 2015 in a case that sparked a national debate over…,https://apnews.com/942a6fde7a09abeea1f81ac2ff6e7854,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/custom/image/00f1ee32-f2d0-11e6-9926-f7249dbfe53a.jpg,2020-01-07T01:32:30Z,"San Francisco (AP) A federal judge on Monday dismissed the final outstanding lawsuit filed by the parents of Kate Steinle following her death on a San Francisco pier in 2015 in a case that sparked a national debate over sanctuary city policies.
Jim Steinle a… [+2128 chars]",associated-press,Associated Press
,"Tigers reach $2.8M deal with Fulmer, avoid arbitration","DETROIT (AP) — The Tigers avoided arbitration with Michael Fulmer, agreeing Monday to a $2.8 million, one-year deal with the right-hander after he missed last season while recovering from Tommy John surgery.",https://apnews.com/e446e2d5d469bb2fc3dccce22517e634,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/custom/image/4ce82390-59b2-11e6-a3c5-b77ec6e8d16d.png?resize=600%2C517,2020-01-07T01:25:03Z,"DETROIT (AP) The Tigers avoided arbitration with Michael Fulmer, agreeing Monday to a $2.8 million, one-year deal with the right-hander after he missed last season while recovering from Tommy John surgery.
It's the same amount Fulmer received last year when … [+804 chars]",associated-press,Associated Press
,Priest gets probation for 'unnatural acts' on a minor,BOSTON (AP) — A Catholic priest has pleaded guilty to two counts of “unnatural acts” with a minor for accusations of sexual abuse dating back to the 1970s.,https://apnews.com/6ea244e8f3bc43e01d2a000812749d67,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/custom/image/00f1ee32-f2d0-11e6-9926-f7249dbfe53a.jpg,2020-01-07T01:07:48Z,"BOSTON (AP) A Catholic priest has pleaded guilty to two counts of unnatural acts with a minor for accusations of sexual abuse dating back to the 1970s.
James Randall Gillette was sentenced to five years of probation in Suffolk Superior Court in Boston on Jan… [+1557 chars]",associated-press,Associated Press
By ZEKE MILLER Associated Press,Trump to reward party-swapper Van Drew with New Jersey rally,WASHINGTON (AP) — President Donald Trump is making a campaign stop in deep-blue New Jersey later this month to reward U.S. Rep. Jeff Van Drew for switching parties and voting against his impeachment.,https://apnews.com/724e9404863b25367f6d92f84826a623,https://bloximages.newyork1.vip.townnews.com/roanoke.com/content/tncms/assets/v3/editorial/6/00/600dadc2-95da-5eb0-950b-071c4f3dd3e9/5e02051cf18ba.image.jpg?crop=1763%2C992%2C0%2C92&resize=1120%2C630&order=crop%2Cresize,2020-01-07T01:04:24Z,"WASHINGTON (AP) President Donald Trump is making a campaign stop in deep-blue New Jersey later this month to reward U.S. Rep. Jeff Van Drew for switching parties and voting against his impeachment.
Trump will travel to Wildwood, New Jersey, in Van Drew's dis… [+1149 chars]",associated-press,Associated Press
