author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
"Shane Harris, The Washington Post",Official whose office compiled 'intelligence reports' removed...,"WASHINGTON - A senior Department of Homeland Security official whose office compiled ""intelligence reports"" about journalists and protesters in Portland, Ore., has been removed from his job, according to people familiar with the matter. 
 Brian Murphy, the ac…",http://www.washingtonpost.com/national-security/dhs-official-whose-office-compiled-intelligence-reports-on-journalists-and-protesters-has-been-removed-from-his-job/2020/08/01/f01247be-d3ff-11ea-8d32-1ebf4e9d8e0d_story.html,https://www.chron.com/img/pages/article/opengraph_default.jpg,2020-08-02T01:22:37Z,"WASHINGTON - A senior Department of Homeland Security official whose office compiled ""intelligence reports"" about journalists and protesters in Portland, Ore., has been removed from his job, accordin… [+6861 chars]",the-washington-post,The Washington Post
"Zephyr Teachout, The Washington Post",How legal fight against big tech is like fight against organized crime...,"On Wednesday, the House's top antitrust subcommittee grilled big-tech CEOs Mark Zuckerberg, Sundar Pichai, Tim Cook and Jeff Bezos, who appeared via videoconferencing software. Some people called it tech's ""Big Tobacco moment"" while others compared it with pa…",https://www.washingtonpost.com/outlook/2020/08/01/antitrust-hearings-facebook-amazon-organized-crime/,https://www.chron.com/img/pages/article/opengraph_default.jpg,2020-08-02T01:22:37Z,"On Wednesday, the House's top antitrust subcommittee grilled big-tech CEOs Mark Zuckerberg, Sundar Pichai, Tim Cook and Jeff Bezos, who appeared via videoconferencing software. Some people called it … [+8503 chars]",the-washington-post,The Washington Post
Carolyn Hax,"Carolyn Hax: He said he wanted kids. Now that he’s married, he’s not sure.",A reader is wondering whether she should wait it out or move on.,https://www.washingtonpost.com/lifestyle/style/carolyn-hax-he-said-he-wanted-kids-now-that-hes-married-hes-not-sure/2020/07/29/998ef15e-cde1-11ea-91f1-28aca4d833a0_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/Z46GQDGQJII6VATLZQ4U3ASOGU.jpg&w=1440,2020-08-02T03:59:00Z,"He is now 39 and had been single 2½ years before he met me. 
Our marriage has been tumultuous since Day One because of cultural differences, miscommunication and our continuous triggering of each ot… [+3990 chars]",the-washington-post,The Washington Post
Jennifer Rubin,Distinguished pols of the week: John Lewis’s funeral becomes a moment for inspiration,Who stood tall?,https://www.washingtonpost.com/opinions/2020/08/02/distinguished-pols-week/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/7DFKHZGSQEI6VATLZQ4U3ASOGU.jpg&w=1440,2020-08-02T11:45:11Z,Each reminded us that we can do so much better than the current president. Obama told us that Lewiss legacy rests with ordinary Americans. You want to honor John? Lets honor him by revitalizing the l… [+3723 chars],the-washington-post,The Washington Post
"Andrew Freedman, Jason Samenow","Isaias nears Florida coast, is poised to affect entire Eastern Seaboard with heavy rain, strong winds",Flooding from rising ocean water at the coast and heavy rains into the interior could affect every state from Florida to Maine.,https://www.washingtonpost.com/weather/2020/08/02/tropical-storm-isaias-path-florida/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/RQPVGAWBWZF6PGUDS7QY4GPZVI.png&w=1440,2020-08-02T11:26:16Z,"Flooding from rising ocean water at the coast and heavy rains into the interior could affect every state from Florida to Maine.
As of 5 a.m., Isaias was located 45 miles southeast of West Palm Beach… [+9132 chars]",the-washington-post,The Washington Post
Eva Dou,A new Chuck E. Cheese children's ride but no one to ride it,"The U.S. retailer bankruptcy wave is rippling across the global supply chain, bringing pain for suppliers in Europe and Asia.",https://www.washingtonpost.com/world/asia_pacific/covid-bankruptcies-business-closures-chuck-e-cheese/2020/08/01/d0bd535a-c657-11ea-a825-8722004e4150_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/VSIBBRWSUAI6VATLZQ4U3ASOGU.jpg&w=1440,2020-08-02T11:00:00Z,"Then the pandemic lockdowns hit, forcing many businesses to close or rethink everything from how to serve customers to how to get supplies. Bankruptcies were not far behind. A wave of major U.S. corp… [+7170 chars]",the-washington-post,The Washington Post
Brian Jackson,D.C.-area forecast: Back to high heat today; heavy rain threat from Isaias late Monday and Tuesday,Heat index could hit 100 to 105 today with a chance of scattered showers and storms this evening.,https://www.washingtonpost.com/weather/2020/08/02/dc-area-forecast-back-high-heat-today-heavy-rain-threat-isaias-late-monday-tuesday/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/7OH5QJLGG5EPRJECDKF4YKFOH4.jpg&w=1440,2020-08-02T10:00:08Z,"Get our daily forecasts on your Amazon Alexa device.
Today (Sunday): Early clouds should give way to a good deal of sun by late morning and afternoon, while an increasing breeze from the south bumps… [+2735 chars]",the-washington-post,The Washington Post
Anne Gearan,Trump keeps promising an overhaul of the nation’s health care system that never arrives,President Trump’s latest promise comes three months before the presidential election and at a time when Trump’s Republican allies in Congress may least want to revisit an issue that was a political loser for the party in the 2018 midterm elections.,https://www.washingtonpost.com/politics/trump-obamacare-promise/2020/08/01/856ce250-d348-11ea-8d32-1ebf4e9d8e0d_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/FP4326GTLUI6VATLZQ4U3ASOGU.jpg&w=1440,2020-08-02T10:00:00Z,"Now, with the two weeks expiring Sunday, there is no evidence that the administration has designed a replacement for the 2010 health-care law. Instead, there is a sense of familiarity.
Repeatedly an… [+11343 chars]",the-washington-post,The Washington Post
Michael Kranish,"After the Anita Hill hearings in 1991, Joe Biden began a long quest to redeem himself with women","Biden, who has vowed to pick a female running mate, has sometimes haltingly responded to the seismic shift toward women’s rights and protection from sexual harassment.",https://www.washingtonpost.com/politics/after-the-anita-hill-hearings-in-1991-joe-biden-began-a-long-quest-to-redeem-himself-with-women/2020/07/31/ee939b8a-9576-11ea-82b4-c8db161ff6e5_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/IESTQXURVAI6VEZCUKPHL374SM.jpg&w=1440,2020-08-02T10:00:00Z,"Bidens pending announcement underscores how, during his long Washington career, the 77-year-old former vice president has sometimes haltingly responded to the seismic shift toward womens rights and p… [+11551 chars]",the-washington-post,The Washington Post
Isaac Stanley-Becker,"How the Trump campaign came to court QAnon, the online conspiracy movement identified by the FBI as a violent threat",His press secretary interviewed a believer. His official ads include QAnon references. His top aides post QAnon memes.,https://www.washingtonpost.com/politics/how-the-trump-campaign-came-to-court-qanon-the-online-conspiracy-movement-identified-by-the-fbi-as-a-violent-threat/2020/08/01/dd0ea9b4-d1d4-11ea-9038-af089b63ac21_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/N5URH5V6J4I6VF6BNTYRN77CNQ.jpg&w=1440,2020-08-02T10:00:00Z,"McEnany, who has since become the White House press secretary, continued, asking the supporter, If you could say one thing to the president, what would you say?
Who is Q? he replied, inquiring about… [+12521 chars]",the-washington-post,The Washington Post
E.J. Dionne,Trump and the GOP are making a New New Deal necessary,Trumpism is not up to the job of solving the problems we face.,https://www.washingtonpost.com/opinions/trump-and-the-gop-are-making-a-new-new-deal-necessary/2020/07/31/015e95cc-d360-11ea-9038-af089b63ac21_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/5DHOFEWTMMI6VDJSD27U5HMOBU.jpg&w=1440,2020-08-02T12:00:00Z,The fecklessness of Senate Republicans and their inability to negotiate seriously on a new economic rescue package that economists of nearly all stripes say we need is not primarily a failure of pers… [+4704 chars],the-washington-post,The Washington Post
Eli Saslow,"'I'm sorry, but it's a fantasy'","This is my choice, but I'm starting to wish that it wasn't. I don't feel qualified. I've been a superintendent for 20 years, so I guess I should be used to making decisions, but I keep getting lost in my head.(washingtonpost.com)",https://www.washingtonpost.com/nation/2020/08/01/schools-reopening-coronavirus-arizona-superintendent/,https://www.washingtonpost.com/resizer/U_wkwP7-Zel6WQIbQ_RI8UNSSB8=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/TTODBEWTNAI6VATLZQ4U3ASOGU.jpg,2020-08-02T15:20:03Z,"This is my choice, but Im starting to wish that it wasnt. I dont feel qualified. Ive been a superintendent for 20 years, so I guess I should be used to making decisions, but I keep getting lost in my… [+7646 chars]",the-washington-post,The Washington Post
"Matt Rogers, Ian Livingston",Washington posted its third hottest July on record with most 90-degree days,The temperatures has remained above 70 degrees for a record 36 straight days..,https://www.washingtonpost.com/weather/2020/08/02/washington-dc-july-2020-recap/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/D3SYXVD47BHRLJEOP2D3FZHEX4.jpg&w=1440,2020-08-02T14:07:33Z,"Rain, often falling in intense thunderstorms, was sufficient to help fuel that humidity too with the monthly total of 6.51 inches running 2.78 inches wetter than normal and marking the overall wettes… [+3957 chars]",the-washington-post,The Washington Post
Jennifer Rubin,Republicans don’t seem to grasp cause and effect,There is a reason Trump critics keep getting it right.,https://www.washingtonpost.com/opinions/2020/08/02/republicans-dont-seem-grasp-cause-effect/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/JI77DCGSVMI6VATLZQ4U3ASOGU.jpg&w=1440,2020-08-02T14:00:22Z,"We might try a different approach that would allow Trump also to predict the future. Here it goes:
<ul><li>If you invest in absentee voting and give the U.S. Postal Service adequate funds, you will … [+1776 chars]",the-washington-post,The Washington Post
Abdul-Kareem Ahmed,"He had headaches, but his condition was rare, with no clear explanation or treatment - The Washington Post","If we listen to our patients and if our systems support an art that can at times be blurry and indistinct, we might heal the peculiar and puzzling.",https://www.washingtonpost.com/health/he-had-headaches-but-his-condition-was-rare-with-no-clear-explanation-or-treatment/2020/07/31/4363d0be-af06-11ea-8f56-63f38c990077_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/4BGUSMGR2YI6VATLZQ4U3ASOGU.jpg&w=1440,2020-08-02T14:00:00Z,"The brain is buoyed and bathed by cerebrospinal fluid. This clear fluid is made in large cavities, called ventricles, and is eventually absorbed by veins. The tumors inoperable remnant had blocked th… [+7802 chars]",the-washington-post,The Washington Post
Eli Rosenberg,Sen. Duckworth criticizes Trump administration response to protests in Portland,"The senator said there were other options for the federal government to get involved, without “troops coming in in unmarked vehicles and kidnapping peaceful protesters off the streets.”",https://www.washingtonpost.com/business/2020/08/02/tammy-duckworth-protests-portland/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/PCVEJBWICII6VKBFQ4RAATSBKA.jpg&w=1440,2020-08-02T17:45:38Z,Duckworth said there were plenty of other ways for federal law enforcement agencies to work with local officials to make cities safer and allow peaceful protests without federal troops coming in in u… [+1513 chars],the-washington-post,The Washington Post
Joseph Marks,White House steps back from Trump suggestion about delaying the election,"The election will take place Nov. 3 as planned, Chief of Staff Mark Meadows said.",https://www.washingtonpost.com/politics/2020/08/02/white-house-steps-back-trump-suggestion-about-delaying-election/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/ER2JHYWUGAI6VATLZQ4U3ASOGU.jpg&w=1440,2020-08-02T17:37:34Z,"Trumps tweet on Thursday, which set off alarm bells throughout Washington, was merely meant to raise questions about whether a major expansion of mail-in voting during the coronavirus pandemic could … [+4516 chars]",the-washington-post,The Washington Post
Felicia Sonmez,Republican National Committee disputes GOP convention spokesperson’s claim that Trump’s renomination will be closed to media,The apparent walkback is the latest turn in a Republican National Convention planning process marked by tumult and uncertainty.,https://www.washingtonpost.com/politics/republican-national-committee-disputes-gop-convention-spokespersons-claim-that-trump-will-be-renominated-in-private/2020/08/02/e13928ee-d4d5-11ea-aff6-220dd3a14741_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/TZRONXWU24I6VL7WEIG5HIKHIE.jpg&w=1440,2020-08-02T16:40:08Z,"We are still working through logistics and press coverage options, one of the officials said in a statement Sunday. Neither of the officials was authorized to speak publicly on the matter.
On Saturd… [+1937 chars]",the-washington-post,The Washington Post
Jacob Bogage,SpaceX Crew Dragon return updates,"NASA astronauts Bob Behnken and Doug Hurley prepare to splash down near Pensacola, Florida as they complete the first crewed flight of the Dragon Capsule.",https://www.washingtonpost.com/technology/2020/08/02/spacex-return-updates/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/XTPKMTGUTQI6VJ4IFTUGZ2ARFE.jpg&w=1440,2020-08-02T16:18:06Z,"The joke within NASA is that Bob Behnken better keep the spacecraft clean, and return it in good shape. Because as it turns out his wife, Megan McArthur, a fellow NASA astronaut who was selected as p… [+1831 chars]",the-washington-post,The Washington Post
"Jason Samenow, Jeffrey Halverson",Isaias may unload over 4 inches of rain in D.C. area with threat of ‘significant’ flooding Tuesday,"Flash flood watch issued while, in our eastern areas, tropical-storm-force wind gusts may also occur.",https://www.washingtonpost.com/weather/2020/08/02/washington-dc-isaias/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/PSXYKQZUANH6LNSKFKTKRS5VZM.png&w=1440,2020-08-02T19:35:58Z,"This amount of rain is likely to result in significant flash flooding of small streams and creeks Monday night into Tuesday evening, the National Weather Service office serving Washington and Baltimo… [+5364 chars]",the-washington-post,The Washington Post
,Watch the SpaceX capsule splashing down in the Gulf of Mexico,"The SpaceX Dragon Endeavour capsule carrying NASA astronauts Doug Hurley and Bob Behnken splashed down off the coast of Pensacola, Fla., on Aug. 2",https://www.washingtonpost.com/video/technology/watch-the-spacex-capsule-splashing-down-in-the-gulf-of-mexico/2020/08/02/840fe321-115c-429f-a38e-e709895b8184_video.html,https://www.washingtonpost.com/pbox.php?url=https://d1i4t8bqe7zgj6.cloudfront.net/08-02-2020/t_ffdd34b895254efda2914cdddaf7a91a_name_1a95ac68_d4f2_11ea_a788_2ce86ce81129_scaled.jpg&w=1484&op=resize&opt=1&filter=antialias&t=20170517,2020-08-02T19:20:09Z,,the-washington-post,The Washington Post
Steven Goff,Premier League promotion at stake for Tim Ream and Fulham on Tuesday,Cottagers face Brentford in playoff final at Wembley.,https://www.washingtonpost.com/sports/2020/08/02/premier-league-promotion-stake-tim-ream-fulham-tuesday/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/5TF5OGBMO4I6TEDOTVK3MRI6WQ.jpg&w=1440,2020-08-02T19:13:25Z,"In both the FA Cup and promotion match, Americans are involved. Three days after Chelsea winger Christian Pulisic scored an early goal, defender Tim Ream will aim to lift Fulham back into the Premier… [+17439 chars]",the-washington-post,The Washington Post
Kevin Sieff,Mexico arrests Santa Rosa de Lima cartel chief 'El Marro',The war between the Santa Rosa de Lima and Jalisco New Generation cartels has made Guanajuato one of Mexico's deadliest states.,https://www.washingtonpost.com/world/the_americas/mexico-santa-rosa-lima-cartel-el-marro-yepez-ortiz/2020/08/02/4006895e-d4ca-11ea-aff6-220dd3a14741_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/IAOERQWU6AI6VHDV2BRUSZ7WZ4.jpg&w=1440,2020-08-02T18:42:25Z,"Mexicos Jalisco New Generation Cartel blazes a bloody trail in rise to power
Guanajuato state Gov. Diego Sinhué Rodríguez Vallejo said the operation that led to Yépez Ortizs detention Sunday morning… [+4788 chars]",the-washington-post,The Washington Post
Carolyn Y. Johnson,A coronavirus vaccine won’t change the world right away - The Washington Post,"<ol><li>A coronavirus vaccine won’t change the world right away  The Washington Post
</li><li>Surprise! Here's How Much a Coronavirus Vaccine Will Cost You  Motley Fool
</li><li>We Should Consider Starting Covid-19 Vaccinations Now  Forbes
</li><li>Russia …",https://www.washingtonpost.com/health/2020/08/02/covid-vaccine/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/J27CRZGRJMI6VATLZQ4U3ASOGU.jpg&w=1440,2020-08-02T21:45:00Z,"Two coronavirus vaccines entered the final stages of human testing last week, a scientific speed record that prompted top government health officials to utter words such as historic and astounding. P… [+11691 chars]",the-washington-post,The Washington Post
,"Private boats, one with a Trump flag, pass by SpaceX’s capsule recovery site","Several private boats were seen near the area where the SpaceX Dragon Endeavour capsule had splashed down on Aug. 2, minutes before recovery teams attempted to secure the spaceship",https://www.washingtonpost.com/video/technology/private-boats-one-with-a-trump-flag-pass-by-spacexs-capsule-recovery-site/2020/08/02/ca80e9ff-47ee-4cf7-b4c4-fafca72c3664_video.html,https://www.washingtonpost.com/pbox.php?url=https://d1i4t8bqe7zgj6.cloudfront.net/08-02-2020/t_00f826dd2a5a45db9a80142b2f858118_name_1___1920x1080___30p_00_22_44_02_Still014.jpg&w=1484&op=resize&opt=1&filter=antialias&t=20170517,2020-08-02T21:39:06Z,,the-washington-post,The Washington Post
Greg Porter,PM Update: Scattered showers tonight. Heavier rain late on Monday as Isaias approaches.,Tropical storm and flash flood watches are up for the entire region as Isaias makes a close pass on Tuesday.,https://www.washingtonpost.com/weather/2020/08/02/pm-update-scattered-showers-tonight-heavier-rain-late-monday-isaias-approaches/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/Q5E4PEVIKRDTJBOZKIMDXAQNEE.jpg&w=1440,2020-08-02T21:38:42Z,"Listen to our daily D.C. forecasts: Apple Podcasts | Amazon Echo | More options
Through Tonight: Remaining mostly sunny, hot and humid through the rest of the day. Scattered showers and storms will … [+984 chars]",the-washington-post,The Washington Post
Heather Kelly,How San Francisco’s Bay Area went from early covid success to just another surge,The Bay Area was supposed to be exceptional. Quarantine fatigue and a prison outbreak changed that.,https://www.washingtonpost.com/technology/2020/08/02/san-francisco-coronavirus-surge/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/Q7KOCKWHRYI6VKBFQ4RAATSBKA.jpg&w=1440,2020-08-02T21:38:15Z,"But now, more than four months after the region put some of the nations first shelter-in-place orders in effect, the Bay Area is experiencing a surge in cases and counties are rolling back reopening … [+13794 chars]",the-washington-post,The Washington Post
