author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
MARK KENNEDY AP Entertainment Writer,Broadway veteran Nick Cordero dies from virus complications,"Tony Award-nominated actor Nick Cordero, who specialized in playing tough guys on Broadway in such shows as “Waitress,” “A Bronx Tale” and “Bullets Over Broadway,” has died in Los Angeles",https://abcnews.go.com/Entertainment/wireStory/broadway-veteran-nick-cordero-dies-virus-complications-71623311,https://s.abcnews.com/images/Entertainment/WireAP_154c41c5e85846b79ee462ae6fcd0f8a_16x9_992.jpg,2020-07-06T01:32:26Z,"NEW YORK -- 
Tony Award-nominated actor Nick Cordero, who specialized in playing tough guys on Broadway in such shows as Waitress, A Bronx Tale and Bullets Over Broadway, has died in Los Angeles aft… [+3113 chars]",abc-news,ABC News
The Associated Press,"Official: Tree falls on garage in storm, 19 to hospitals","Authorities say a large tree toppled on a detached garage in Pasadena, Maryland, where people at a child’s birthday party sought shelter from a storm, sending 19 people to hospitals",https://abcnews.go.com/US/wireStory/official-tree-falls-garage-storm-19-hospitals-71623110,null,2020-07-06T01:17:32Z,"PASADENA, Md. -- 
A large tree toppled onto a detached garage in a Maryland neighborhood where people attending a child's birthday party sought shelter from a storm, sending 19 people to hospitals S… [+1794 chars]",abc-news,ABC News
The Associated Press,Mexican president says ex-oil chief has offered to talk,"President Andrs Manuel Lpez Obrador says the former head of Mexico's state oil company has offered to talk about corruption at the company, known as Pemex",https://abcnews.go.com/International/wireStory/mexican-president-oil-chief-offered-talk-71623109,https://s.abcnews.com/images/International/WireAP_f43cd764491c41f28d18589cd90587bf_16x9_992.jpg,2020-07-06T01:09:02Z,"MEXICO CITY -- 
President Andrés Manuel López Obrador said Sunday the former head of Mexicos state oil company has offered to talk about investigations into corruption at the company, known as Pemex… [+1509 chars]",abc-news,ABC News
The Associated Press,Frederick Douglass statue vandalized in Rochester park,A statue of abolitionist Frederick Douglass has been ripped from its base in Rochester on the anniversary of one of his most famous speeches,https://abcnews.go.com/US/wireStory/frederick-douglass-statue-vandalized-rochester-park-71622966,null,2020-07-06T00:17:32Z,"ROCHESTER, N.Y. -- 
A statue of abolitionist Frederick Douglass was ripped from its base in Rochester on the anniversary of one of his most famous speeches, delivered in that city in 1852.
Police s… [+1082 chars]",abc-news,ABC News
JOE McDONALD AP Business Writer,Asia stocks rise as investors look ahead to week's data,Asian stock markets have risen as investors look ahead for data they hope will support optimism about a global economic rebound,https://abcnews.go.com/Business/wireStory/asia-stocks-rise-investors-ahead-weeks-data-71623802,https://s.abcnews.com/images/Business/WireAP_f5cdcb82e96d4daa87ff5a8541a4a2f3_16x9_992.jpg,2020-07-06T03:55:24Z,"BEIJING -- 
Asian stock markets rose Monday as investors looked ahead for data they hope will support optimism about a global economic recovery.
Benchmarks in Shanghai, Tokyo, Hong Kong and Austral… [+2087 chars]",abc-news,ABC News
The Associated Press,"Bucking China pressure, Taiwan, Somaliland establish ties",Taiwan has scored a rare diplomatic victory in establishing relations with the independent region of Somaliland,https://abcnews.go.com/International/wireStory/bucking-china-pressure-taiwan-somaliland-establish-ties-71623768,null,2020-07-06T03:54:19Z,"TAIPEI, Taiwan -- 
Taiwan has scored a rare diplomatic victory in establishing relations with the independent region of Somaliland.
Intense pressure from China has reduced self-governing, democrati… [+1398 chars]",abc-news,ABC News
The Associated Press,National Gallery of Art acquires painting by Native American,A painting by artist Jaune Quick-to-See Smith is joining works by the legendary pop artists Jasper Johns and Andy Warhol at the National Gallery of Art,https://abcnews.go.com/Entertainment/wireStory/national-gallery-art-acquires-painting-native-american-71623735,null,2020-07-06T03:53:50Z,"ALBUQUERQUE, N.M. -- 
A painting by artist Jaune Quick-to-See Smith is joining works by the legendary pop artists Jasper Johns and Andy Warhol at the National Gallery of Art.
Smiths I See Red: Targ… [+2452 chars]",abc-news,ABC News
JERRY HARMER Associated Press,Thais bid addio to theater where they fell in love with film,"Bangkok’s Scala theater was where Thais cheered Hollywood heroes, laughed at quirky comedies and fell in love with film",https://abcnews.go.com/Entertainment/wireStory/thais-bid-addio-theater-fell-love-film-71623700,https://s.abcnews.com/images/Entertainment/WireAP_1b54a0e2dbdb45e9838fd5a947dc6e79_16x9_992.jpg,2020-07-06T03:47:18Z,"BANGKOK -- 
If Hollywood is where dreams are made, Bangkoks Scala theater for the past 51 years was where Thais immersed themselves in the old-fashioned blockbusters of war, the heart-felt romances … [+4814 chars]",abc-news,ABC News
Rosa Sanchez,"19 trapped, including children, when tree falls on garage during thunderstorm","Nineteen people were rushed to hospitals in Maryland after a tree fell on a garage during a thunderstorm, trapping them.",https://abcnews.go.com/US/tree-maryland-falls-garage-thunderstorm-trapping-19-including/story?id=71623312,https://s.abcnews.com/images/US/fallen-tree-wjla-200705_hpMain_16x9_992.jpg,2020-07-06T03:13:57Z,"Nineteen people were rushed to hospitals in Maryland after a tree fell on a garage during a thunderstorm, trapping them.
Seventeen adults and two minors in Pasadena, Maryland, were transported to fi… [+855 chars]",abc-news,ABC News
The Associated Press,Tropical Storm Edouard forms over far North Atlantic Ocean,Tropical Storm Edouard forms over far North Atlantic Ocean,https://abcnews.go.com/US/wireStory/tropical-storm-edouard-forms-north-atlantic-ocean-71623495,null,2020-07-06T02:53:15Z,"MIAMI -- 
Tropical Storm Edouard forms over far North Atlantic Ocean.",abc-news,ABC News
