author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
The Associated Press,"Mexico City: 20,535 COVID-19 deaths, 2 times official toll","An official says Mexico City suffered 20,535  ‘excess deaths’ attributable to COVID-19 between April and August, almost double the number reported in the official death toll of 11,318",https://abcnews.go.com/International/wireStory/mexico-city-20535-covid-19-deaths-times-official-73063121,https://s.abcnews.com/images/International/WireAP_58dc01cf036d4ede9ef0397c4cb7d066_16x9_992.jpg,2020-09-17T01:51:32Z,"MEXICO CITY -- An official said Wednesday that Mexico City suffered 20,535 excess deaths attributable to COVID-19 between April and August, almost double the number reported in the official death tol… [+1065 chars]",abc-news,ABC News
The Associated Press,"The Latest: Mayor says 1 dead, 1 missing in coastal Alabama",The mayor of a coastal Alabama town says one person has died as a result of Hurricane Sally,https://abcnews.go.com/Travel/wireStory/latest-mayor-dead-missing-coastal-alabama-73063087,https://s.abcnews.com/images/Travel/WireAP_4e3e90a8c6054129a3f70b67d15b43a2_16x9_992.jpg,2020-09-17T01:37:03Z,"Here are the latest developments on tropical weather:
ORANGE BEACH, Alabama The mayor of a coastal Alabama town says one person has died as a result of Hurricane Sally.
Mayor Tony Kennon of Orange … [+13861 chars]",abc-news,ABC News
The Associated Press,"Mayor reports 1st storm-related death from Hurricane Sally, in coastal Alabama; says 1 person is missing","Mayor reports 1st storm-related death from Hurricane Sally, in coastal Alabama; says 1 person is missing",https://abcnews.go.com/US/wireStory/mayor-reports-1st-storm-related-death-hurricane-sally-73063020,null,2020-09-17T01:32:00Z,"ORANGE BEACH, Ala. -- Mayor reports 1st storm-related death from Hurricane Sally, in coastal Alabama; says 1 person is missing.",abc-news,ABC News
Patrick Reevell,Lawmakers call for Russia to release jailed ex-US Marine,"Leading Republican congressmen submitted a resolution calling on Russia to release Trevor Reed, an ex-U.S. Marine jailed in Russia.",https://abcnews.go.com/International/lawmakers-submit-bipartisan-resolution-calling-russia-release-jailed/story?id=73059028,https://s.abcnews.com/images/International/trevor-reed-marine-free-01-ap-llr-200916_1600298462077_hpMain_16x9_992.jpg,2020-09-17T00:58:30Z,"MOSCOW -- Top members of the House Committee on Foreign Affairs have submitted a resolution demanding that Russia free Trevor Reed, a former U.S. Marine jailed by the country who U.S. officials suspe… [+6619 chars]",abc-news,ABC News
NICK PERRY Associated Press,New Zealand economy shrinks record 12% due to virus lockdown,"New Zealand’s economy shrank by a record 12.2% in the second quarter due to a strict coronavirus lockdown, but forecasts indicate activity is bouncing back",https://abcnews.go.com/International/wireStory/zealand-economy-shrinks-record-12-due-virus-lockdown-73062662,null,2020-09-17T00:54:42Z,"WELLINGTON, New Zealand -- New Zealand's economy shrank by a record 12.2% in the second quarter due to a strict coronavirus lockdown, but forecasts indicate activity is bouncing back.
Statistics New… [+2245 chars]",abc-news,ABC News
Molly Nagle,Biden says he believes president has 'legal authority' to implement mask mandate,Former Vice President Joe Biden is not ruling out the possibility of instituting a federal mask mandate if elected in November.,https://abcnews.go.com/Politics/biden-believes-president-legal-authority-implement-mask-mandate/story?id=73060035,https://s.abcnews.com/images/Politics/joe-biden-florida-01-ap-jef-200915_1600193135067_hpMain_16x9_992.jpg,2020-09-17T00:37:00Z,Former Vice President Joe Biden is not ruling out the possibility of instituting a federal mask mandate if elected in November to deliver on previous calls for nationwide mask use as the country cont… [+3058 chars],abc-news,ABC News
The Associated Press,Mexico asks info on alleged migrant abuse at US centers,The Mexican government says it has requested information from the United States about claims that migrants were subjected to hysterectomies at a detention center in Georgia and that a migrant alleged suffer sexual abuse at a facility in Texas,https://abcnews.go.com/International/wireStory/mexico-asks-info-alleged-migrant-abuse-us-centers-73062188,null,2020-09-17T00:29:32Z,MEXICO CITY -- The Mexican government said Wednesday it has requested information from the United States about claims that migrants were subjected to hysterectomies at a detention center in Georgia a… [+1270 chars],abc-news,ABC News
Meredith Deliso,Reward for wanted gunman who shot 2 LA sheriff's deputies grows to nearly $300K,The reward offered for a gunman wanted in the shooting of two Los Angeles County sheriff's deputies last week has nearly tripled following donations.,https://abcnews.go.com/US/reward-wanted-gunman-shot-los-angeles-sheriffs-deputies/story?id=73062985,https://s.abcnews.com/images/US/sheriff-shooting-suspect_hpMain_20200916-221507_16x9_992.jpg,2020-09-17T03:36:55Z,"The reward offered for a gunman wanted in the shooting of two Los Angeles County sheriff's deputies last week has nearly tripled following donations, officials said.
The Los Angeles County Board of … [+3309 chars]",abc-news,ABC News
Alexander Mallin,William Barr accuses some DOJ prosecutors of becoming 'headhunters',"Barr called lockdowns the ""greatest intrusion on civil liberties"" in U.S. history, besides slavery.",https://abcnews.go.com/US/attorney-general-william-barr-accuses-doj-prosecutors-headhunters/story?id=73064588,https://s.abcnews.com/images/Politics/william-barr_hpMain_20200916-224437_16x9_992.jpg,2020-09-17T03:35:18Z,"Attorney General William Barr took sharp aim at federal line prosecutors in remarks at Hillsdale College's ""Constitution Day"" celebration Wednesday evening, describing them as improperly working to t… [+5307 chars]",abc-news,ABC News
The Associated Press,Sally weakens to a depression; still dumping torrential rains over eastern Alabama and western Georgia,Sally weakens to a depression; still dumping torrential rains over eastern Alabama and western Georgia,https://abcnews.go.com/US/wireStory/sally-weakens-depression-dumping-torrential-rains-eastern-alabama-73064044,null,2020-09-17T02:42:30Z,MIAMI -- Sally weakens to a depression; still dumping torrential rains over eastern Alabama and western Georgia.,abc-news,ABC News
The Associated Press,U.S. envoy leading second recent high-level visit to Taiwan,U.S. Undersecretary of State Keith Krach is due to arrive in Taiwan on Thursday afternoon in the highest-level visit by a State Department official to the island in decades,https://abcnews.go.com/US/wireStory/us-envoy-leading-recent-high-level-visit-taiwan-73064008,null,2020-09-17T02:35:17Z,"TAIPEI, Taiwan -- A senior U.S. State Department official is due to arrive in Taiwan on Thursday afternoon to begin a three-day visit that has already drawn a warning from China.
U.S. Undersecretary… [+1400 chars]",abc-news,ABC News
AUDREY McAVOY Associated Press,Hawaii to allow travelers to skip quarantine with virus test,"Hawaii's governor says that starting Oct. 15, travelers arriving from out of state may bypass a 14-day quarantine requirement if they test negative for COVID-19",https://abcnews.go.com/Health/wireStory/hawaii-travelers-skip-quarantine-virus-test-73064007,null,2020-09-17T02:32:19Z,"HONOLULU -- Hawaii Gov. David Ige said Wednesday that starting Oct. 15, travelers arriving from out of state may bypass a 14-day quarantine requirement if they test negative for COVID-19.
Travelers … [+1786 chars]",abc-news,ABC News
"Ben Gittleson, Josh Margolin",White House offered tests to Big Ten to resume football: Sources,"The White House offered to provide the the Big Ten with enough COVID-19 tests for play to begin, but it sourced the tests from a private company instead, officials said.",https://abcnews.go.com/Politics/white-house-offered-tests-big-ten-resume-football/story?id=73062256,https://s.abcnews.com/images/Politics/big-10-1-ap-er-200916_1600303050470_hpMain_16x9_992.jpg,2020-09-17T02:04:14Z,"As President Donald Trump pushed the Big Ten in recent weeks to restart college football amid the coronavirus pandemic, the White House offered to provide the college athletic conference with enough … [+2646 chars]",abc-news,ABC News
ANIRUDDHA GHOSAL and SHEIKH SAALIQ Associated Press,"As India's virus cases rise, so do questions over death toll","India is now second in the world with the number of reported coronavirus infections with over 5.1 million cases, behind only the United States",https://abcnews.go.com/Health/wireStory/indias-virus-cases-rise-questions-death-toll-73065877,https://s.abcnews.com/images/Health/WireAP_45932c25126c49f2b4176bdf0a3ab160_16x9_992.jpg,2020-09-17T05:31:10Z,"NEW DELHI -- When Narayan Mitra died on July 16, a day after being admitted to the hospital for fever and breathing difficulties, his name never appeared on any of the official lists put out daily of… [+6791 chars]",abc-news,ABC News
SUSAN MONTOYA BRYAN Associated Press,"Western wildfire smoke causes East Coast haze, vivid sunsets","The smoke from dozens of wildfires in the western United States is stretching clear across the country — and even pushing into Mexico, Canada and Europe",https://abcnews.go.com/Technology/wireStory/western-wildfire-smoke-east-coast-haze-vivid-sunsets-73065776,https://s.abcnews.com/images/Technology/WireAP_6a00f5ce1a40421d92c917cf8677eb55_16x9_992.jpg,2020-09-17T05:12:05Z,"The smoke from dozens of wildfires in the western United States is stretching clear across the country and even pushing into Mexico, Canada and Europe. While the dangerous plumes are forcing people i… [+2871 chars]",abc-news,ABC News
The Associated Press,The Latest: India's daily virus increase surges to record,"India has confirmed another record jump in coronavirus cases, logging 97,894 cases in the past 24 hours",https://abcnews.go.com/Health/wireStory/latest-indias-daily-virus-increase-surges-record-73065775,https://s.abcnews.com/images/Health/WireAP_59bcfb538c094f269bfe2505ee6af1bc_16x9_992.jpg,2020-09-17T05:11:30Z,"NEW DELHI India has confirmed another record jump in coronavirus cases, logging 97,894 cases in the past 24 hours.
The Health Ministry said Thursday that the new cases raised the nations confirmed t… [+2603 chars]",abc-news,ABC News
JOHN RABY Associated Press,Coal giant Murray Energy out of bankruptcy under new name,A major U.S. coal mining company has emerged from federal bankruptcy protection under a new name and ownership group,https://abcnews.go.com/Business/wireStory/coal-giant-murray-energy-bankruptcy-73065774,https://s.abcnews.com/images/Business/WireAP_fa599f11bba14b59914bd2e2d74ac593_16x9_992.jpg,2020-09-17T05:07:20Z,"CHARLESTON, W.Va. -- A major U.S. coal mining company has emerged from federal bankruptcy protection under a new name and ownership group.
Murray Energy Holdings said its Chapter 11 plan was approve… [+2714 chars]",abc-news,ABC News
EDITH M. LEDERER Associated Press,US envoy to United Nations meets with Taiwan official in NY,The U.S. ambassador to the United Nations has met with Taiwan’s top official in New York,https://abcnews.go.com/US/wireStory/us-envoy-united-nations-meets-taiwan-official-ny-73065640,https://s.abcnews.com/images/US/WireAP_f02ff8f1bf1a4f8393b690e5e2ab4dad_16x9_992.jpg,2020-09-17T04:56:07Z,"UNITED NATIONS -- U.S. Ambassador Kelly Craft had lunch Wednesday with Taiwans top official in New York, a meeting she called historic and a further step in the Trump administrations campaign to stre… [+5294 chars]",abc-news,ABC News
JOYCE M. ROSENBERG AP Business Writer,"New companies face tough task overcoming pandemic, recession",Among the businesses the coronavirus outbreak has pummeled are an untold number of companies that were on the verge of launching or that were in their early days when the virus hit,https://abcnews.go.com/US/wireStory/companies-face-tough-task-overcoming-pandemic-recession-73065539,https://s.abcnews.com/images/US/WireAP_22d1b503ce5840f1bee230a7952acaed_16x9_992.jpg,2020-09-17T04:39:05Z,"NEW YORK -- Julie Campbell had to rethink her new wallpaper business before she could sell her first sheet.
Campbell launched Pasted Paper in February, but soon after, the coronavirus forced the can… [+6515 chars]",abc-news,ABC News
BHARATHA MALLAWARACHI Associated Press,Arrests of narcotics police highlight Sri Lanka drug problem,"For years, authorities in Sri Lanka have tried to rid the Indian Ocean island nation of illegal drugs",https://abcnews.go.com/International/wireStory/arrests-narcotics-police-highlight-sri-lanka-drug-problem-73065369,https://s.abcnews.com/images/International/WireAP_e72ff1a2e7c043078c47ca5ba7d7eeaa_16x9_992.jpg,2020-09-17T04:24:49Z,"COLOMBO, Sri Lanka -- For years, authorities in Sri Lanka have tried to rid the Indian Ocean island nation of illegal drugs, even attempting to lift a decades-old moratorium on the death penalty to b… [+5342 chars]",abc-news,ABC News
JOYCE M. ROSENBERG AP Business Writer,"New companies face tough task overcoming pandemic, recession",Among the businesses the coronavirus outbreak has pummeled are an untold number of companies that were on the verge of launching or that were in their early days when the virus hit,https://abcnews.go.com/Business/wireStory/companies-face-tough-task-overcoming-pandemic-recession-73064936,null,2020-09-17T04:01:32Z,"NEW YORK -- Julie Campbell had to rethink her new wallpaper business before she could sell her first sheet.
Campbell launched Pasted Paper in February, but soon after, the coronavirus forced the can… [+6515 chars]",abc-news,ABC News
The Associated Press,Today in History,"Today in History 

Today is Thursday, Sept. 17, the 261st day of 2020. There are 105 days left in the year. 

Today’s Highlight in History: 

On Sept. 17, 1787, the Constitution of the United States was completed and signed by a majority of delegates attendin…",https://abcnews.go.com/US/wireStory/today-history-73064935,null,2020-09-17T04:00:36Z,"Today in History
Today is Thursday, Sept. 17, the 261st day of 2020. There are 105 days left in the year.
Todays Highlight in History:
On Sept. 17, 1787, the Constitution of the United States was … [+5217 chars]",abc-news,ABC News
YURI KAGEYAMA AP Business Writer,Netflix woos Japan with new original series about a reporter,"Netflix is producing and shooting an original series set in Japan about a journalist who challenges authority, hoping to woo this nation still hooked on good old TV",https://abcnews.go.com/Business/wireStory/netflix-woos-japan-original-series-reporter-73066744,https://s.abcnews.com/images/Entertainment/WireAP_b625a2b8a75a4aaea5eb6a6ecf9b1a48_16x9_992.jpg,2020-09-17T07:56:51Z,"TOKYO -- Netflix is producing and shooting an original series set in Japan about a journalist who challenges authority, hoping to woo this nation thats hooked on watching good old TV.
Good timing. T… [+3999 chars]",abc-news,ABC News
YURI KAGEYAMA AP Business Writer,Netflix woos Japan with new original series about a reporter,"Netflix is producing and shooting an original series set in Japan about a journalist who challenges authority, hoping to woo this nation still hooked on good old TV",https://abcnews.go.com/Entertainment/wireStory/netflix-woos-japan-original-series-reporter-73066743,https://s.abcnews.com/images/Entertainment/WireAP_b625a2b8a75a4aaea5eb6a6ecf9b1a48_16x9_992.jpg,2020-09-17T07:56:38Z,"TOKYO -- Netflix is producing and shooting an original series set in Japan about a journalist who challenges authority, hoping to woo this nation thats hooked on watching good old TV.
Good timing. T… [+3999 chars]",abc-news,ABC News
JUWON PARK AP Entertainment Writer,Chinese viewers find Disney's new 'Mulan' to be tired take,The remake of “Mulan” struck all the right chords to be a hit in the key Chinese market,https://abcnews.go.com/Entertainment/wireStory/chinese-viewers-find-disneys-mulan-tired-73066623,https://s.abcnews.com/images/Entertainment/WireAP_a9e4803b026c4b13b7f00c5e112b29d1_16x9_992.jpg,2020-09-17T07:21:02Z,"SEOUL, South Korea -- The remake of Mulan struck all the right chords to be a hit in the key Chinese market. Disney cast beloved actor Liu Yifei as Mulan and removed a dragon sidekick popular in the … [+3554 chars]",abc-news,ABC News
